site,mx,my,mz,atom
6856,-0.624958,0.7802551,0.025090408,1
6857,-0.7246701,0.52974975,0.44070217,1
6858,-0.7468183,0.13947669,0.65023744,1
6859,-0.7277364,-0.2878133,0.6225458,1
6860,-0.66421956,-0.66297424,0.34536576,1
6861,-0.52096474,-0.84274197,-0.13557939,1
6862,-0.31768122,-0.7280642,-0.60745466,1
6863,-0.14884017,-0.45976344,-0.8754794,1
6864,-0.0497477,-0.2231654,-0.9735104,1
6865,-0.0059268246,-0.06801188,-0.99766695,1
6866,-0.008335687,0.024198614,-0.9996724,1
6867,-0.05880513,0.07888457,-0.9951478,1
6868,-0.15569621,0.10793922,-0.98188996,1
6869,-0.27892333,0.10646682,-0.9543933,1
6870,-0.3878234,0.06550077,-0.91940343,1
6871,-0.4387502,-0.006820584,-0.8985832,1
6872,-0.40890965,-0.07709381,-0.9093126,1
6873,-0.30811238,-0.103495814,-0.9457036,1
6874,-0.1682428,-0.06299667,-0.98373055,1
6875,-0.0131841935,0.037132334,-0.9992234,1
6876,0.16185303,0.16590717,-0.9727684,1
6877,0.37100112,0.27124235,-0.88813615,1
6878,0.59187865,0.28774285,-0.7529168,1
6879,0.7591644,0.1832722,-0.6245644,1
6880,0.8160113,-0.0022433999,-0.5780316,1
6881,0.7473131,-0.18192415,-0.63908273,1
6882,0.5800468,-0.28035522,-0.7648181,1
6883,0.3753449,-0.27506778,-0.88512933,1
6884,0.2005785,-0.19451158,-0.9601737,1
6885,0.089145645,-0.074710324,-0.9932127,1
6886,0.03716532,0.080769055,-0.99603975,1
6887,0.029114181,0.30069453,-0.95327604,1
6888,0.054681275,0.6068948,-0.7928989,1
6889,0.10768491,0.91210437,-0.39556238,1
6890,0.16517161,0.96520233,0.20273833,1
6891,0.19956206,0.68719715,0.69852346,1
6892,0.21923576,0.2650616,0.9389772,1
6893,0.23729147,-0.18007979,0.9546015,1
6894,0.2490645,-0.60725814,0.7544564,1
6895,0.23202309,-0.92317957,0.3064389,1
6896,0.16771708,-0.9417896,-0.29138166,1
6897,0.08867766,-0.6657097,-0.74092305,1
6898,0.02835853,-0.33650768,-0.9412536,1
6899,-0.026451197,-0.07127034,-0.99710625,1
6900,-0.10909329,0.14674559,-0.9831401,1
6901,-0.2555894,0.3476919,-0.9021,1
6902,-0.4802978,0.50491405,-0.7172,1
6903,-0.7318093,0.5294115,-0.4291603,1
6904,-0.919529,0.36697614,-0.14069429,1
6905,-0.99789315,0.063740246,0.012103941,1
6906,-0.96134883,-0.27138585,-0.046456214,1
6907,-0.8073111,-0.50943303,-0.29787037,1
6908,-0.5588898,-0.5517324,-0.6190586,1
6909,-0.30143625,-0.41812345,-0.85691833,1
6910,-0.10794596,-0.2316432,-0.96679324,1
6911,0.021940954,-0.08387376,-0.99623483,1
6912,0.10845425,0.00056770217,-0.9941013,1
6913,0.0077834018,0.030909698,-0.99949193,1
6914,-0.042612597,0.06978103,-0.9966518,1
6915,-0.13549113,0.08499752,-0.98712593,1
6916,-0.24627995,0.073585264,-0.9664013,1
6917,-0.33433127,0.03184108,-0.9419176,1
6918,-0.36266893,-0.027087893,-0.9315243,1
6919,-0.318275,-0.07071364,-0.9453574,1
6920,-0.21640968,-0.06515002,-0.97412646,1
6921,-0.08282969,0.004110747,-0.99655527,1
6922,0.0740697,0.12604716,-0.9892552,1
6923,0.26929542,0.26381683,-0.9262185,1
6924,0.5051403,0.34894142,-0.78934985,1
6925,0.7295455,0.30914328,-0.6100769,1
6926,0.86710817,0.13735403,-0.47880825,1
6927,0.87665653,-0.09173982,-0.47228923,1
6928,0.7597994,-0.275374,-0.5889601,1
6929,0.5559305,-0.34467512,-0.7563996,1
6930,0.33697513,-0.29784784,-0.89315987,1
6931,0.16880924,-0.18170695,-0.9687549,1
6932,0.070398875,-0.0325051,-0.9969892,1
6933,0.026845753,0.15778701,-0.98710823,1
6934,0.018165557,0.42321023,-0.9058494,1
6935,0.03107691,0.75693834,-0.65274704,1
6936,0.05609119,0.98893696,-0.13732252,1
6937,0.079588406,0.88457566,0.45955595,1
6938,0.0971914,0.51986784,0.8486998,1
6939,0.11494182,0.081529506,0.9900209,1
6940,0.13296486,-0.36082026,0.9231084,1
6941,0.14157818,-0.7647044,0.62863564,1
6942,0.12415776,-0.98812854,0.0904818,1
6943,0.08000573,-0.86750877,-0.49094564,1
6944,0.036302477,-0.5409475,-0.84027255,1
6945,-0.0005677166,-0.23632656,-0.97167355,1
6946,-0.050533123,-0.0046440447,-0.99871165,1
6947,-0.14342663,0.18707463,-0.97181886,1
6948,-0.3077951,0.35783467,-0.88159883,1
6949,-0.54156035,0.46793336,-0.69839156,1
6950,-0.78038806,0.4411298,-0.44316924,1
6951,-0.94277227,0.25152397,-0.21889755,1
6952,-0.98942834,-0.04160193,-0.13892761,1
6953,-0.9113115,-0.32658628,-0.25070456,1
6954,-0.71572834,-0.4847393,-0.5027532,1
6955,-0.4551886,-0.4592837,-0.76279867,1
6956,-0.21894664,-0.31032297,-0.92507404,1
6957,-0.047333576,-0.14638619,-0.98809445,1
6958,0.07484724,-0.028647365,-0.99678344,1
6959,0.16182205,0.028883977,-0.9863972,1
6960,0.20726895,0.03581002,-0.97762835,1
6961,0.19888374,0.014585729,-0.97991455,1
6962,0.13840735,-0.011109188,-0.9903131,1
6963,0.04862062,-0.028602377,-0.9984077,1
6964,-0.03578862,-0.037107874,-0.9986702,1
6965,-0.08548378,-0.036192197,-0.99568206,1
6966,-0.08812817,-0.015277937,-0.99599195,1
6967,-0.046039626,0.04557633,-0.9978994,1
6968,0.038097966,0.16680117,-0.9852542,1
6969,0.1768337,0.35414493,-0.91831976,1
6970,0.39065906,0.56098634,-0.7298492,1
6971,0.6503496,0.6521485,-0.3895481,1
6972,0.85749525,0.51418376,-0.017805198,1
6973,0.9593892,0.19455022,0.20426092,1
6974,0.96462834,-0.17843662,0.19404267,1
6975,0.8743121,-0.48421764,-0.033341773,1
6976,0.68180364,-0.62120813,-0.38632143,1
6977,0.43244871,-0.5525979,-0.7124772,1
6978,0.22077288,-0.35695603,-0.90765727,1
6979,0.08774013,-0.13437764,-0.98703814,1
6980,0.009483139,0.09611494,-0.9953251,1
6981,-0.05409718,0.36986402,-0.9275096,1
6982,-0.13846827,0.69554806,-0.70501024,1
6983,-0.24989013,0.93849945,-0.23827253,1
6984,-0.33436733,0.8788526,0.3403185,1
6985,-0.35530883,0.5506223,0.7553613,1
6986,-0.34049228,0.1254751,0.93183744,1
6987,-0.31762445,-0.31629294,0.8939091,1
6988,-0.28913832,-0.7265005,0.6233748,1
6989,-0.23412146,-0.9665885,0.104373604,1
6990,-0.14736028,-0.86900723,-0.47234666,1
6991,-0.07252386,-0.5577215,-0.8268537,1
6992,-0.03522887,-0.2682981,-0.9626916,1
6993,-0.037369926,-0.06584908,-0.9971296,1
6994,-0.08563188,0.07537537,-0.99347156,1
6995,-0.19258931,0.18254478,-0.9641508,1
6996,-0.35977316,0.25240654,-0.89825064,1
6997,-0.55425876,0.25294203,-0.7929802,1
6998,-0.7120077,0.15947485,-0.6838222,1
6999,-0.7740859,-0.0061777225,-0.63305044,1
7000,-0.7145507,-0.17345116,-0.6777404,1
7001,-0.5503772,-0.26264817,-0.7925282,1
7002,-0.33807436,-0.23954132,-0.910124,1
7003,-0.13707852,-0.13536258,-0.9812678,1
7004,0.03599489,-0.0102262115,-0.99929965,1
7005,0.19580457,0.085918285,-0.97687185,1
7006,0.34351334,0.120178,-0.93142676,1
7007,0.45016256,0.08389382,-0.88899696,1
7008,0.48071507,0.0021623592,-0.8768742,1
7009,0.4253227,-0.079006255,-0.9015868,1
7010,0.30892769,-0.12304422,-0.9430927,1
7011,0.17812586,-0.12143158,-0.9764864,1
7012,0.07546075,-0.084784396,-0.9935378,1
7013,0.020885918,-0.019404944,-0.99959356,1
7014,0.015178712,0.08703681,-0.99608946,1
7015,0.056161873,0.26168707,-0.9635174,1
7016,0.15218267,0.5206832,-0.84007704,1
7017,0.3123054,0.79419446,-0.5212682,1
7018,0.48994154,0.8717461,-0.004004154,1
7019,0.6001074,0.64411545,0.47432736,1
7020,0.64382005,0.24503958,0.7248802,1
7021,0.65714395,-0.19154292,0.729022,1
7022,0.638063,-0.5886486,0.49635515,1
7023,0.54677814,-0.835933,0.047430247,1
7024,0.37089005,-0.8027744,-0.46689817,1
7025,0.19206646,-0.544139,-0.8167149,1
7026,0.07052617,-0.24815726,-0.9661491,1
7027,-0.014762474,0.015039394,-0.9997779,1
7028,-0.11117868,0.27345225,-0.95543873,1
7029,-0.26421872,0.5463475,-0.7947911,1
7030,-0.4812023,0.7513566,-0.45156142,1
7031,-0.68165845,0.731527,0.014494516,1
7032,-0.78789246,0.46722096,0.40116087,1
7033,-0.8137953,0.07183745,0.57669455,1
7034,-0.7890899,-0.3485537,0.50581366,1
7035,-0.7017012,-0.6876171,0.18654284,1
7036,-0.5224701,-0.80070674,-0.2930763,1
7037,-0.30028895,-0.6428986,-0.7046332,1
7038,-0.13091846,-0.38345993,-0.9142313,1
7039,-0.03336801,-0.17370452,-0.9842324,1
7040,0.010352555,-0.042450465,-0.99904495,1
7041,-0.09022812,0.08265615,-0.9924852,1
7042,-0.19989994,0.17026156,-0.96490985,1
7043,-0.36180454,0.21660753,-0.90674067,1
7044,-0.5363726,0.19516213,-0.8211067,1
7045,-0.6612067,0.09440181,-0.7442405,1
7046,-0.68592596,-0.05259266,-0.72576827,1
7047,-0.59726226,-0.17669508,-0.78234047,1
7048,-0.4257134,-0.21646297,-0.8785852,1
7049,-0.22830796,-0.16061535,-0.96024907,1
7050,-0.044275552,-0.04743611,-0.9978925,1
7051,0.12831336,0.070079386,-0.9892546,1
7052,0.3013888,0.14475672,-0.9424491,1
7053,0.45749673,0.14349878,-0.8775562,1
7054,0.55259943,0.06710767,-0.83074087,1
7055,0.5530693,-0.042722262,-0.83203924,1
7056,0.4619046,-0.13005953,-0.8773418,1
7057,0.31828496,-0.16148132,-0.9341405,1
7058,0.17647696,-0.13854747,-0.97450525,1
7059,0.07607765,-0.078357495,-0.99401826,1
7060,0.0288511,0.014544898,-0.9994779,1
7061,0.030781224,0.15878893,-0.9868326,1
7062,0.08024637,0.38381407,-0.91991705,1
7063,0.18553402,0.6814601,-0.70794725,1
7064,0.3375279,0.9050627,-0.25872108,1
7065,0.4654994,0.8330106,0.29900444,1
7066,0.5256504,0.49580678,0.6912795,1
7067,0.5492515,0.06415586,0.83319074,1
7068,0.5573469,-0.3697335,0.74341214,1
7069,0.5299695,-0.7368077,0.41981766,1
7070,0.4257749,-0.89940745,-0.098904006,1
7071,0.26144585,-0.7568456,-0.5990249,1
7072,0.12176345,-0.45415077,-0.88256484,1
7073,0.02977456,-0.16545148,-0.9857684,1
7074,-0.049060766,0.08434558,-0.99522805,1
7075,-0.16102543,0.33234504,-0.9293103,1
7076,-0.34385854,0.5782313,-0.73987156,1
7077,-0.5804431,0.71833354,-0.38351366,1
7078,-0.7754737,0.6298761,0.043550413,1
7079,-0.87153256,0.33411488,0.3588847,1
7080,-0.8870391,-0.061194673,0.45762092,1
7081,-0.83744454,-0.4505767,0.30930135,1
7082,-0.7014576,-0.7101144,-0.060784537,1
7083,-0.47661445,-0.7188772,-0.506018,1
7084,-0.24957888,-0.5176546,-0.81837904,1
7085,-0.09385027,-0.28309384,-0.9544894,1
7086,-0.004605829,-0.11289777,-0.99359596,1
7087,0.036793195,-0.013341319,-0.99923384,1
7088,0.03397574,0.0372333,-0.9987289,1
7089,-0.015461895,0.059926778,-0.99808306,1
7090,-0.10413986,0.06475144,-0.9924526,1
7091,-0.20621768,0.04988427,-0.9772338,1
7092,-0.28370178,0.013259563,-0.95882094,1
7093,-0.30503085,-0.032630652,-0.9517833,1
7094,-0.26137632,-0.05949294,-0.96340185,1
7095,-0.16737501,-0.03868078,-0.9851342,1
7096,-0.042626552,0.042164296,-0.99820095,1
7097,0.11215581,0.17312926,-0.9784924,1
7098,0.3148864,0.3155459,-0.89514095,1
7099,0.5605128,0.3922313,-0.72936964,1
7100,0.78459406,0.32777357,-0.52628577,1
7101,0.911448,0.12707056,-0.39130002,1
7102,0.9083175,-0.12196205,-0.4001057,1
7103,0.7810975,-0.31250858,-0.54057854,1
7104,0.5688781,-0.37793803,-0.7304386,1
7105,0.34361544,-0.32146323,-0.8823774,1
7106,0.17183931,-0.19585735,-0.96545905,1
7107,0.07145301,-0.04095737,-0.9966027,1
7108,0.025905818,0.15073954,-0.98823404,1
7109,0.0138707375,0.4143797,-0.9099984,1
7110,0.020929681,0.74720585,-0.6642631,1
7111,0.038477577,0.98684144,-0.15704626,1
7112,0.057978872,0.8950906,0.44209886,1
7113,0.07738308,0.5370516,0.8399925,1
7114,0.10026469,0.10147529,0.9897726,1
7115,0.12427467,-0.33916894,0.9324807,1
7116,0.1383606,-0.745664,0.6517987,1
7117,0.1252212,-0.9841152,0.1258451,1
7118,0.08269076,-0.883201,-0.46164727,1
7119,0.03855455,-0.56145495,-0.82660866,1
7120,0.0018752448,-0.2526538,-0.9675549,1
7121,-0.04598719,-0.016733153,-0.9988019,1
7122,-0.13447921,0.17817844,-0.97476554,1
7123,-0.29317835,0.3542714,-0.88799673,1
7124,-0.52412415,0.47533366,-0.7066483,1
7125,-0.76658773,0.4623125,-0.44565728,1
7126,-0.9370722,0.2817786,-0.20614679,1
7127,-0.9942339,-0.0122402515,-0.10653237,1
7128,-0.9287561,-0.31014845,-0.20302722,1
7129,-0.7441387,-0.48982897,-0.45423028,1
7130,-0.4851861,-0.4821208,-0.72948885,1
7131,-0.24200194,-0.33693457,-0.9098957,1
7132,-0.06392417,-0.16712557,-0.98386115,1
7133,0.061343975,-0.041334815,-0.99726045,1
7134,0.15035383,0.023525296,-0.98835236,1
7135,0.19917805,0.035925314,-0.9793046,1
7136,0.19566539,0.017484883,-0.9805148,1
7137,0.13986579,-0.007968996,-0.9901384,1
7138,0.052821126,-0.026490873,-0.9982526,1
7139,-0.03120726,-0.035958443,-0.9988659,1
7140,-0.08208688,-0.0354354,-0.99599504,1
7141,-0.08644094,-0.01443408,-0.99615246,1
7142,-0.045956083,0.04710523,-0.99783224,1
7143,0.03678817,0.17038003,-0.9846915,1
7144,0.17409433,0.36226156,-0.91567343,1
7145,0.38612592,0.57596153,-0.72053814,1
7146,0.6428988,0.67228365,-0.3670368,1
7147,0.84551734,0.5335582,0.020401897,1
7148,0.94410926,0.20778674,0.25589544,1
7149,0.95087206,-0.17647126,0.2543625,1
7150,0.8667232,-0.4981474,0.025300974,1
7151,0.6795896,-0.6476895,-0.34446532,1
7152,0.430682,-0.57757944,-0.6934804,1
7153,0.21780907,-0.36988977,-0.9031837,1
7154,0.083395615,-0.13453002,-0.987394,1
7155,0.0009867868,0.106975935,-0.99426115,1
7156,-0.073137976,0.38937315,-0.9181718,1
7157,-0.17692748,0.7131238,-0.67834437,1
7158,-0.31046396,0.9296951,-0.19818956,1
7159,-0.4069111,0.8367672,0.3663934,1
7160,-0.43281588,0.49290404,0.7547954,1
7161,-0.42243618,0.061005514,0.90433735,1
7162,-0.40275154,-0.38286212,0.83138907,1
7163,-0.36797133,-0.7751649,0.5135335,1
7164,-0.28845847,-0.95690286,-0.033597,1
7165,-0.17247011,-0.80181193,-0.57214653,1
7166,-0.081116304,-0.48733544,-0.86943907,1
7167,-0.0373553,-0.22047305,-0.9746775,1
7168,-0.03892233,-0.040039845,-0.9984397,1
7169,-0.15821739,0.19107467,-0.9687403,1
7170,-0.32900232,0.34396362,-0.87945807,1
7171,-0.5629183,0.42797178,-0.7070807,1
7172,-0.7918131,0.37701863,-0.4805091,1
7173,-0.9371946,0.17868939,-0.2995603,1
7174,-0.95940506,-0.09912424,-0.26403847,1
7175,-0.85030764,-0.34164533,-0.40031922,1
7176,-0.6315746,-0.44360217,-0.63587004,1
7177,-0.3734498,-0.38094518,-0.8458227,1
7178,-0.15470007,-0.23017432,-0.96077454,1
7179,0.0067837196,-0.08381194,-0.99645853,1
7180,0.12968701,0.01189523,-0.9914837,1
7181,0.21970877,0.04678222,-0.9744432,1
7182,0.26251557,0.032825828,-0.96436924,1
7183,0.2447053,-0.0035545416,-0.969591,1
7184,0.17331174,-0.03597497,-0.9842098,1
7185,0.07770998,-0.05182162,-0.9956283,1
7186,-0.0050547584,-0.05124044,-0.99867356,1
7187,-0.048993584,-0.033596884,-0.9982339,1
7188,-0.04645431,0.012913192,-0.99883693,1
7189,0.000106226325,0.10985009,-0.99394816,1
7190,0.094368964,0.27790943,-0.9559607,1
7191,0.25529006,0.5089679,-0.8220576,1
7192,0.4872214,0.7050595,-0.51527315,1
7193,0.71569926,0.69393444,-0.07892846,1
7194,0.85386527,0.43612027,0.28410077,1
7195,0.902627,0.049044807,0.4276203,1
7196,0.88192964,-0.34273198,0.3236278,1
7197,0.7766559,-0.6299072,0.004744134,1
7198,0.57295984,-0.70566857,-0.41683194,1
7199,0.33469033,-0.5583958,-0.75906295,1
7200,0.15479292,-0.31387722,-0.9367605,1
7201,0.04543402,-0.06849408,-0.9966164,1
7202,-0.032308668,0.18208623,-0.98275167,1
7203,-0.12427309,0.47430983,-0.8715426,1
7204,-0.2630387,0.77598345,-0.57328904,1
7205,-0.42137066,0.90479404,-0.061600044,1
7206,-0.516119,0.72704697,0.4527957,1
7207,-0.53658545,0.354546,0.7657501,1
7208,-0.5244251,-0.07922708,0.8477626,1
7209,-0.49878266,-0.5100353,0.7007709,1
7210,-0.4394148,-0.8456418,0.30299276,1
7211,-0.31668568,-0.91222984,-0.25989804,1
7212,-0.17329337,-0.6827938,-0.709762,1
7213,-0.075429626,-0.38300607,-0.92066103,1
7214,-0.03108053,-0.15690972,-0.9871238,1
7215,-0.03321216,-0.01016144,-0.9993967,1
7216,-0.08480754,0.08759861,-0.9925393,1
7217,-0.19131286,0.15453593,-0.9692874,1
7218,-0.34220344,0.18377604,-0.9214788,1
7219,-0.49765944,0.15418732,-0.85355806,1
7220,-0.6012281,0.06044878,-0.79678774,1
7221,-0.6100228,-0.064529076,-0.789752,1
7222,-0.5169138,-0.16024016,-0.8409062,1
7223,-0.35460204,-0.17775826,-0.9179648,1
7224,-0.17337324,-0.1127039,-0.9783862,1
7225,-0.00017696705,-5.9053047e-05,-1.0,1
7226,0.17306441,0.11265525,-0.9784465,1
7227,0.3544315,0.17783505,-0.9180158,1
7228,0.51689297,0.16035193,-0.8408977,1
7229,0.61002934,0.06459323,-0.7897417,1
7230,0.6011502,-0.06037552,-0.79685205,1
7231,0.49752498,-0.15401489,-0.85366756,1
7232,0.34211755,-0.18354897,-0.921556,1
7233,0.19129916,-0.15441489,-0.9693094,1
7234,0.08481755,-0.08774452,-0.9925255,1
7235,0.03326192,0.009580188,-0.9994008,1
7236,0.03131398,0.15564415,-0.9873168,1
7237,0.07615786,0.38076368,-0.9215308,1
7238,0.17512003,0.6796748,-0.7123027,1
7239,0.32061437,0.9094538,-0.2647644,1
7240,0.44617805,0.8442104,0.2970421,1
7241,0.5081592,0.5092073,0.69460934,1
7242,0.5360089,0.07857847,0.84054744,1
7243,0.5496675,-0.35407683,0.7566342,1
7244,0.5291001,-0.7238134,0.44288525,1
7245,0.4321535,-0.8991879,-0.06858917,1
7246,0.27031747,-0.77170956,-0.57566726,1
7247,0.12841184,-0.47284204,-0.87174016,1
7248,0.03501341,-0.18206054,-0.98266375,1
7249,-0.04201256,0.06895335,-0.9967349,1
7250,-0.14827639,0.31734163,-0.9366475,1
7251,-0.32299006,0.5688026,-0.7564001,1
7252,-0.5556117,0.72564524,-0.40587515,1
7253,-0.753907,0.6563199,0.029469734,1
7254,-0.85437346,0.37114486,0.36372736,1
7255,-0.87408817,-0.02260933,0.4852409,1
7256,-0.8324717,-0.42086667,0.3603638,1
7257,-0.7101157,-0.70407164,0.0043585524,1
7258,-0.49554437,-0.7417448,-0.45194086,1
7259,-0.26665416,-0.55091894,-0.79081213,1
7260,-0.10522817,-0.30922204,-0.94515014,1
7261,-0.0121692885,-0.12871851,-0.99160653,1
7262,0.031861156,-0.02130948,-0.99926513,1
7263,0.03188958,0.03417498,-0.99890697,1
7264,-0.014370112,0.059464898,-0.998127,1
7265,-0.10048938,0.065501295,-0.9927797,1
7266,-0.20155191,0.05132181,-0.97813237,1
7267,-0.27960524,0.015253754,-0.9599939,1
7268,-0.3024384,-0.030280307,-0.95268786,1
7269,-0.26043996,-0.057078913,-0.9638013,1
7270,-0.16758053,-0.03609196,-0.98519754,1
7271,-0.043057073,0.046103157,-0.9980084,1
7272,0.112645194,0.18084922,-0.97703874,1
7273,0.3179457,0.32964453,-0.88895726,1
7274,0.5680046,0.4124344,-0.71222794,1
7275,0.79711115,0.34857222,-0.49306315,1
7276,0.9287029,0.14006315,-0.34335595,1
7277,0.9299065,-0.123547584,-0.34642446,1
7278,0.8043565,-0.3294534,-0.49444023,1
7279,0.5880318,-0.40244928,-0.7016076,1
7280,0.3547968,-0.3418067,-0.8702226,1
7281,0.17637019,-0.20497014,-0.9627465,1
7282,0.07150302,-0.03692743,-0.9967566,1
7283,0.020892644,0.16944465,-0.98531824,1
7284,-0.0005513275,0.44885498,-0.89360446,1
7285,-0.01104245,0.78669995,-0.6172368,1
7286,-0.01760387,0.9966538,-0.07982101,1
7287,-0.016031398,0.8607707,0.50874037,1
7288,-0.0035921338,0.48283726,0.87570274,1
7289,0.015807481,0.041256778,0.99902356,1
7290,0.03583907,-0.40289056,0.9145462,1
7291,0.0486141,-0.8018224,0.59558165,1
7292,0.046022285,-0.9983208,0.035178002,1
7293,0.029614259,-0.8430205,-0.5370656,1
7294,0.010706528,-0.5079317,-0.8613308,1
7295,-0.013391162,-0.21093214,-0.977409,1
7296,-0.060882125,0.010771746,-0.99808687,1
7297,-0.18862611,0.34557104,-0.9192393,1
7298,-0.38792437,0.57275224,-0.7221285,1
7299,-0.6341092,0.677835,-0.3720823,1
7300,-0.8291031,0.55856454,0.024364684,1
7301,-0.9225206,0.24864477,0.2951807,1
7302,-0.9286984,-0.14369601,0.34186354,1
7303,-0.8531092,-0.5020763,0.14185943,1
7304,-0.6767859,-0.6939971,-0.24561955,1
7305,-0.42759413,-0.6364715,-0.6419247,1
7306,-0.20599632,-0.42283645,-0.88248223,1
7307,-0.060686253,-0.21258776,-0.9752557,1
7308,0.024177663,-0.070936516,-0.9971878,1
7309,0.0640703,0.0051771253,-0.997932,1
7310,0.059027568,0.037325215,-0.99755836,1
7311,0.0074986303,0.045651756,-0.9989293,1
7312,-0.0783979,0.040061615,-0.9961169,1
7313,-0.168841,0.02074711,-0.985425,1
7314,-0.22781126,-0.01021839,-0.9736517,1
7315,-0.2317509,-0.037524916,-0.97205114,1
7316,-0.17969571,-0.03505807,-0.9830974,1
7317,-0.08584829,0.02027691,-0.99610186,1
7318,0.04178771,0.13672519,-0.98972726,1
7319,0.21665375,0.29823405,-0.9295793,1
7320,0.4536285,0.44338652,-0.77306503,1
7321,0.7132167,0.4671028,-0.522625,1
7322,0.9078748,0.31182346,-0.28023127,1
7323,0.98413944,0.032755807,-0.17434652,1
7324,0.9332115,-0.2527107,-0.25544798,1
7325,0.76576614,-0.4335236,-0.47503632,1
7326,0.5254323,-0.45337847,-0.7199784,1
7327,0.2953628,-0.3416152,-0.89222187,1
7328,0.13627005,-0.1728504,-0.9754759,1
7329,0.047488894,0.017689623,-0.99871516,1
7330,0.0005103393,0.25129473,-0.96791047,1
7331,-0.03337231,0.55936486,-0.8282495,1
7332,-0.07256478,0.8825236,-0.46463588,1
7333,-0.1101869,0.9861869,0.12366967,1
7334,-0.12188112,0.74853665,0.6517959,1
7335,-0.109438576,0.34142953,0.9335144,1
7336,-0.08815461,-0.099692404,0.99110556,1
7337,-0.06783092,-0.53551096,0.84179986,1
7338,-0.050623134,-0.89420867,0.4447788,1
7339,-0.033459198,-0.9874853,-0.15412126,1
7340,-0.018168138,-0.7488472,-0.66249365,1
7341,-0.012571586,-0.41582966,-0.90935564,1
7342,-0.025303962,-0.15166356,-0.9881082,1
7343,-0.07108426,0.040481076,-0.99664855,1
7344,-0.17149541,0.19575721,-0.9655405,1
7345,-0.3433228,0.32172033,-0.8823976,1
7346,-0.568789,0.37839508,-0.73027134,1
7347,-0.78118163,0.31285027,-0.5402592,1
7348,-0.9083856,0.122098975,-0.39990932,1
7349,-0.91144586,-0.12691064,-0.3913569,1
7350,-0.78467155,-0.32743707,-0.52637964,1
7351,-0.5608428,-0.39191574,-0.72928554,1
7352,-0.31538686,-0.3155061,-0.8949788,1
7353,-0.112603106,-0.17329895,-0.97841096,1
7354,0.042331934,-0.042342912,-0.99820596,1
7355,0.16724625,0.038590454,-0.98515964,1
7356,0.2613826,0.05947399,-0.96340126,1
7357,0.30508944,0.032647643,-0.9517639,1
7358,0.2837219,-0.013192495,-0.9588159,1
7359,0.20615238,-0.04973797,-0.97725505,1
7360,0.10397444,-0.06455912,-0.9924825,1
7361,0.015181573,-0.05980686,-0.99809456,1
7362,-0.034364898,-0.03736488,-0.99871063,1
7363,-0.03722795,0.01272307,-0.9992258,1
7364,0.0042309323,0.11146966,-0.99375886,1
7365,0.093651496,0.28043392,-0.9552938,1
7366,0.24977246,0.5135113,-0.82092625,1
7367,0.47789872,0.71393996,-0.51176417,1
7368,0.7050034,0.70574987,-0.06990979,1
7369,0.84348047,0.44720304,0.29757392,1
7370,0.89444524,0.0590837,0.44325706,1
7371,0.87848324,-0.3334299,0.34218663,1
7372,0.78042203,-0.62464696,0.027525714,1
7373,0.58354473,-0.7100836,-0.39402646,1
7374,0.34619066,-0.57165706,-0.7438819,1
7375,0.16298424,-0.3296223,-0.9299384,1
7376,0.051440444,-0.08478896,-0.9950702,1
7377,-0.025041996,0.1630722,-0.9862963,1
7378,-0.11140245,0.4519149,-0.88507766,1
7379,-0.24173693,0.75968605,-0.60368896,1
7380,-0.3963353,0.9125681,-0.10068674,1
7381,-0.49386752,0.75747585,0.42699555,1
7382,-0.51637036,0.39372492,0.7604882,1
7383,-0.5044566,-0.0382551,0.8625892,1
7384,-0.48048484,-0.47273588,0.7386847,1
7385,-0.42854467,-0.82669985,0.3645776,1
7386,-0.31701747,-0.92781675,-0.19661139,1
7387,-0.1780422,-0.7175513,-0.67336553,1
7388,-0.07919422,-0.412478,-0.90751874,1
7389,-0.032989852,-0.17546153,-0.9839334,1
7390,-0.03291965,-0.020706909,-0.9992435,1
7391,-0.08172293,0.08179412,-0.9932931,1
7392,-0.18539743,0.15176293,-0.9708737,1
7393,-0.3347837,0.18365742,-0.9242239,1
7394,-0.4908771,0.15656163,-0.8570462,1
7395,-0.5966071,0.06464873,-0.7999254,1
7396,-0.60807323,-0.05960416,-0.79164034,1
7397,-0.51740015,-0.15577431,-0.84144604,1
7398,-0.35648867,-0.17436355,-0.9178852,1
7399,-0.17490314,-0.109585114,-0.97846824,1
7400,0.0005148746,0.0049435794,-0.99998766,1
7401,0.17805414,0.12165257,-0.9764719,1
7402,0.3663606,0.190861,-0.9106876,1
7403,0.53767514,0.17379342,-0.82504624,1
7404,0.6389594,0.07230817,-0.76583445,1
7405,0.6344327,-0.06297155,-0.77040887,1
7406,0.5293226,-0.16618362,-0.8319859,1
7407,0.36725935,-0.19928136,-0.9085194,1
7408,0.20828901,-0.16644329,-0.963801,1
7409,0.0954036,-0.091079764,-0.99126315,1
7410,0.039461542,0.018251957,-0.9990544,1
7411,0.033885382,0.18046007,-0.98299843,1
7412,0.07423931,0.42600924,-0.9016677,1
7413,0.16455398,0.73789203,-0.6545512,1
7414,0.29040328,0.94344974,-0.1599016,1
7415,0.3881696,0.8268713,0.40695,1
7416,0.43235278,0.4617508,0.77450454,1
7417,0.45367795,0.021600032,0.8909039,1
7418,0.4655905,-0.41524386,0.7815357,1
7419,0.4456749,-0.7818659,0.43595827,1
