site,mx,my,mz,atom,run
3939,0.53742266,0.59822524,-0.5943933,1,run2
3940,0.78540987,0.57127947,-0.23826683,1,run2
3941,0.9417724,0.33205548,0.052952554,1,run2
3942,0.9892085,-0.019497225,0.14521159,1,run2
3943,0.93449026,-0.35583282,0.010532281,1,run2
3944,0.7730843,-0.5632956,-0.29161412,1,run2
3945,0.5295548,-0.571625,-0.6267508,1,run2
3946,0.29156956,-0.41655293,-0.861087,1,run2
3947,0.12842223,-0.20259848,-0.97080463,1,run2
3948,0.033696733,0.021793595,-0.99919444,1,run2
3949,-0.031058025,0.27986377,-0.95953727,1,run2
3950,-0.10476894,0.5984326,-0.79429334,1,run2
3951,-0.20761552,0.8940584,-0.3969324,1,run2
3952,-0.30379272,0.93450874,0.18548186,1,run2
3953,-0.34104878,0.6611426,0.66826355,1,run2
3954,-0.3344158,0.24691294,0.9095054,1,run2
3955,-0.31520888,-0.19712277,0.92832434,1,run2
3956,-0.29219916,-0.6262397,0.7228025,1,run2
3957,-0.24853049,-0.9330226,0.2601949,1,run2
3958,-0.16828454,-0.9261665,-0.33748484,1,run2
3959,-0.08691629,-0.6405796,-0.762957,1,run2
3960,-0.04042098,-0.33009455,-0.9430821,1,run2
3961,-0.033944055,-0.10494709,-0.99389833,1,run2
3962,-0.07266617,0.049062826,-0.9961488,1,run2
3963,-0.16884522,0.16262569,-0.9721338,1,run2
3964,-0.32711932,0.2395525,-0.9141157,1,run2
3965,-0.52027726,0.25205162,-0.8159544,1,run2
3966,-0.68645376,0.17241687,-0.7064373,1,run2
3967,-0.7630011,0.015123941,-0.6462202,1,run2
3968,-0.7182228,-0.15394185,-0.6785705,1,run2
3969,-0.76597154,-0.47437003,-0.4338902,1,run2
3970,-0.50888354,-0.48494813,-0.7112404,1,run2
3971,-0.25915313,-0.34762886,-0.901107,1,run2
3972,-0.073250614,-0.17582376,-0.9816926,1,run2
3973,0.05801065,-0.044983707,-0.997302,1,run2
3974,0.15211669,0.023895752,-0.98807365,1,run2
3975,0.20568587,0.03777589,-0.9778887,1,run2
3976,0.2057186,0.018407846,-0.9784381,1,run2
3977,0.1511578,-0.009045128,-0.9884683,1,run2
3978,0.06286269,-0.029107757,-0.99759763,1,run2
3979,-0.023900298,-0.03899511,-0.9989536,1,run2
3980,-0.077562094,-0.038042344,-0.9962615,1,run2
3981,-0.08386136,-0.016169466,-0.99634624,1,run2
3982,-0.04436866,0.046687074,-0.99792373,1,run2
3983,0.038147103,0.17195274,-0.9843663,1,run2
3984,0.17597865,0.36634892,-0.91368484,1,run2
3985,0.3891456,0.58142775,-0.71449804,1,run2
3986,0.64606947,0.6750639,-0.35620657,1,run2
3987,0.8467379,0.53106153,0.031757534,1,run2
3988,0.94325954,0.2022828,0.26333073,1,run2
3989,0.94908375,-0.18160762,0.2574077,1,run2
3990,0.8648249,-0.5014082,0.025839439,1,run2
3991,0.67789227,-0.6493375,-0.34470698,1,run2
3992,0.42928672,-0.57833815,-0.6937131,1,run2
3993,0.21693192,-0.37055582,-0.90312177,1,run2
3994,0.08304906,-0.13608007,-0.98721075,1,run2
3995,0.00087671436,0.10348407,-0.99463075,1,run2
3996,-0.07355046,0.3829855,-0.9208216,1,run2
3997,-0.17866573,0.7046874,-0.6866543,1,run2
3998,-0.31539917,0.92454004,-0.21389033,1,run2
3999,-0.4159148,0.8398451,0.34881967,1,run2
4000,-0.44364262,0.5032876,0.74154085,1,run2
4001,-0.43260193,0.07667603,0.89831865,1,run2
4002,-0.41151252,-0.36401325,0.83555484,1,run2
4003,-0.37644762,-0.75904536,0.53116596,1,run2
4004,-0.29784328,-0.954591,-0.0067427726,1,run2
4005,-0.18037161,-0.81433284,-0.5516594,1,run2
4006,-0.085101604,-0.50263125,-0.86030203,1,run2
4007,-0.03695897,-0.23307747,-0.9717556,1,run2
4008,-0.032996166,-0.050999008,-0.9981535,1,run2
4009,-0.07650661,0.07133793,-0.9945138,1,run2
4010,-0.17647915,0.15906443,-0.9713669,1,run2
4011,-0.33043227,0.21056984,-0.92004067,1,run2
4012,-0.50523084,0.20148945,-0.8391328,1,run2
4013,-0.6421368,0.1150627,-0.7579056,1,run2
4014,-0.6877322,-0.026069725,-0.72549623,1,run2
4015,-0.62058234,-0.15914752,-0.7678214,1,run2
4016,-0.46217,-0.21802,-0.85957325,1,run2
4017,-0.26697034,-0.17950027,-0.9468403,1,run2
4018,-0.081505634,-0.07392883,-0.99392724,1,run2
4019,0.08921518,0.04678516,-0.994913,1,run2
4020,0.2599703,0.1348247,-0.9561578,1,run2
4021,0.42212668,0.15312289,-0.8935113,1,run2
4022,0.5351457,0.09293844,-0.8396318,1,run2
4023,0.55982167,-0.012875812,-0.82851315,1,run2
4024,0.48954532,-0.10931966,-0.86509806,1,run2
4025,0.3550838,-0.15630373,-0.92167497,1,run2
4026,0.20834066,-0.14798337,-0.9667963,1,run2
4027,0.09450557,-0.100322224,-0.9904565,1,run2
4028,0.0327834,-0.023548938,-0.999185,1,run2
4029,0.021905571,0.0938441,-0.9953459,1,run2
4030,0.058127698,0.28013042,-0.95820045,1,run2
4031,0.14838712,0.55089825,-0.8212749,1,run2
4032,0.29919916,0.82657593,-0.4767096,1,run2
4033,0.46214363,0.8847122,0.060889997,1,run2
4034,0.56051934,0.6339117,0.5328923,1,run2
4035,0.6027199,0.22648397,0.7651365,1,run2
4036,0.62136894,-0.20791268,0.75542897,1,run2
4037,0.61005116,-0.6008387,0.5165563,1,run2
4038,0.5275545,-0.84704286,0.06484353,1,run2
4039,0.3601303,-0.8146157,-0.45465085,1,run2
4040,0.18744211,-0.55510366,-0.81038594,1,run2
4041,0.06996827,-0.25876415,-0.96340317,1,run2
4042,-0.011734096,0.0015933427,-0.9999299,1,run2
4043,-0.10331647,0.25385877,-0.96170753,1,run2
4044,-0.2496939,0.522177,-0.8154657,1,run2
4045,-0.46271804,0.736521,-0.49338505,1,run2
4046,-0.6685317,0.742788,-0.036487777,1,run2
4047,-0.783065,0.50425935,0.36404905,1,run2
4048,-0.8132929,0.12387103,0.56851625,1,run2
4049,-0.7920685,-0.29517084,0.53432363,1,run2
4050,-0.7141377,-0.6536927,0.25038618,1,run2
4051,-0.5477009,-0.80745417,-0.21918401,1,run2
4052,-0.326225,-0.68007183,-0.6565665,1,run2
4053,-0.14811113,-0.42088246,-0.894942,1,run2
4054,-0.042503536,-0.1990765,-0.97906184,1,run2
4055,0.0082562715,-0.05681315,-0.9983507,1,run2
4056,0.01381772,0.023708323,-0.9996235,1,run2
4057,-0.027589547,0.06702822,-0.9973696,1,run2
4058,-0.1140588,0.08672221,-0.9896817,1,run2
4059,-0.22604378,0.08164133,-0.97068995,1,run2
4060,-0.32540938,0.04586762,-0.94446015,1,run2
4061,-0.37203586,-0.013099682,-0.9281259,1,run2
4062,-0.3455208,-0.06651586,-0.9360508,1,run2
4063,-0.25489968,-0.078056425,-0.96381193,1,run2
4064,-0.12690683,-0.026548062,-0.9915593,1,run2
4065,0.02220692,0.08369319,-0.99624413,1,run2
4066,0.20293549,0.22412872,-0.95319647,1,run2
4067,0.42848605,0.33637866,-0.8385995,1,run2
4068,0.6654493,0.3424525,-0.66325223,1,run2
4069,0.8384206,0.20825794,-0.50366604,1,run2
4070,0.89237994,-0.014427434,-0.45105433,1,run2
4071,0.8159407,-0.22504242,-0.532538,1,run2
4072,0.6348191,-0.33807454,-0.6947736,1,run2
4073,0.4111292,-0.32744604,-0.8507361,1,run2
4074,0.21947841,-0.228582,-0.94846165,1,run2
4075,0.09699075,-0.08829012,-0.9913615,1,run2
4076,0.036603782,0.08573305,-0.9956455,1,run2
4077,0.017419968,0.32329106,-0.9461393,1,run2
4078,0.02308954,0.64335525,-0.7652195,1,run2
4079,0.043855477,0.94126314,-0.33481392,1,run2
4080,0.068286754,0.95893526,0.27528185,1,run2
4081,0.088003136,0.65519524,0.7503164,1,run2
4082,0.10735895,0.2271919,0.9679142,1,run2
4083,0.12849465,-0.21779403,0.9674993,1,run2
4084,0.14395586,-0.6439286,0.75142044,1,run2
4085,0.1373168,-0.94934124,0.2826575,1,run2
4086,0.09829832,-0.9407406,-0.32456845,1,run2
4087,0.050216045,-0.6466177,-0.7611596,1,run2
4088,0.010714763,-0.31864482,-0.9478137,1,run2
4089,-0.034823306,-0.06269205,-0.99742526,1,run2
4090,-0.11562352,0.14192395,-0.9831016,1,run2
4091,-0.26307872,0.32360235,-0.9088845,1,run2
4092,-0.48637244,0.45759705,-0.7443432,1,run2
4093,-0.7337072,0.46770003,-0.49287975,1,run2
4094,-0.9188344,0.30931905,-0.2450818,1,run2
4095,-0.992022,0.025460942,-0.123467274,1,run2
4096,-0.94045705,-0.27758372,-0.19618317,1,run2
4097,-0.7302391,-0.6818978,0.042027052,1,run2
4098,-0.5199246,-0.7468142,-0.41466498,1,run2
4099,-0.28519157,-0.5698339,-0.77068484,1,run2
4100,-0.11505927,-0.32530138,-0.93858427,1,run2
4101,-0.015883485,-0.13767678,-0.9903499,1,run2
4102,0.03219168,-0.025061421,-0.99916744,1,run2
4103,0.035141006,0.032849785,-0.99884236,1,run2
4104,-0.009304563,0.058622405,-0.9982369,1,run2
4105,-0.095008284,0.0643952,-0.9933915,1,run2
4106,-0.19697961,0.05002182,-0.9791307,1,run2
4107,-0.27659598,0.013933148,-0.96088535,1,run2
4108,-0.3007207,-0.0316243,-0.9531878,1,run2
4109,-0.25919163,-0.058281574,-0.96406585,1,run2
4110,-0.16610286,-0.03654301,-0.98543113,1,run2
4111,-0.041036244,0.04715781,-0.9980442,1,run2
4112,0.11558022,0.18372582,-0.97615886,1,run2
4113,0.32240355,0.3335388,-0.8858938,1,run2
4114,0.5736528,0.41493472,-0.7062235,1,run2
4115,0.8019553,0.34754956,-0.4858777,1,run2
4116,0.9311771,0.13626857,-0.33814213,1,run2
4117,0.930107,-0.12754558,-0.34443158,1,run2
4118,0.8032656,-0.3319412,-0.49454978,1,run2
4119,0.5866004,-0.40347463,-0.7022167,1,run2
4120,0.35356453,-0.342246,-0.8705514,1,run2
4121,0.17554747,-0.20563081,-0.962756,1,run2
4122,0.07097609,-0.03843676,-0.9967372,1,run2
4123,0.020192351,0.1664766,-0.98583865,1,run2
4124,-0.0023051226,0.44403392,-0.896007,1,run2
4125,-0.015170252,0.7814414,-0.6237942,1,run2
4126,-0.02505728,0.99559563,-0.090340964,1,run2
4127,-0.025536852,0.8660332,0.49933395,1,run2
4128,-0.012721037,0.49264082,0.8701398,1,run2
4129,0.008433,0.055126876,0.9984437,1,run2
4130,0.030458124,-0.38557988,0.9221716,1,run2
4131,0.04498157,-0.78637487,0.61610985,1,run2
4132,0.04405088,-0.99685866,0.065820165,1,run2
4133,0.029038712,-0.8578909,-0.5130107,1,run2
4134,0.011460613,-0.5265673,-0.8500563,1,run2
4135,-0.0101282755,-0.22802295,-0.9736031,1,run2
4136,-0.05248026,-0.006853182,-0.99859846,1,run2
4137,-0.14078784,0.1703649,-0.9752716,1,run2
4138,-0.29943362,0.3228681,-0.89782834,1,run2
4139,-0.52477765,0.4180714,-0.7415017,1,run2
4140,-0.7574756,0.39147732,-0.52247125,1,run2
4141,-0.9190253,0.21861385,-0.3280252,1,run2
4142,-0.9641255,-0.04891005,-0.26090208,1,run2
4143,-0.8793689,-0.3053549,-0.36533386,1,run2
4144,-0.677919,-0.4391376,-0.58956254,1,run2
4145,-0.42067,-0.4044978,-0.8120458,1,run2
4146,-0.19216171,-0.2623032,-0.945659,1,run2
4147,-0.022802055,-0.10968633,-0.9937047,1,run2
4148,0.10468324,-0.0016747833,-0.9945042,1,run2
4149,0.20120075,0.04628707,-0.97845584,1,run2
4150,0.25541684,0.041848734,-0.9659249,1,run2
4151,0.25129068,0.008718799,-0.96787244,1,run2
4152,0.18976335,-0.02585753,-0.9814893,1,run2
4153,0.095092855,-0.04626022,-0.994393,1,run2
4154,0.0039714538,-0.051379107,-0.99867135,1,run2
4155,-0.05309197,-0.042814795,-0.99767137,1,run2
4156,-0.06340121,-0.012431878,-0.9979107,1,run2
4157,-0.0286468,0.05886421,-0.9978549,1,run2
4158,0.049833797,0.19288696,-0.9799547,1,run2
4159,0.18587312,0.39658913,-0.8989818,1,run2
4160,0.39856547,0.61623293,-0.6792662,1,run2
4161,0.6503673,0.6990844,-0.29715878,1,run2
4162,0.8397497,0.5339657,0.09849401,1,run2
4163,0.92789316,0.19045223,0.3205343,1,run2
4164,0.93286437,-0.19813094,0.30084583,1,run2
4165,0.85337716,-0.51805735,0.058000047,1,run2
4166,0.6730295,-0.6657036,-0.32228872,1,run2
4167,0.42890644,-0.59357435,-0.68096167,1,run2
4168,0.21809787,-0.38317147,-0.89755946,1,run2
4169,0.08475089,-0.14712285,-0.98548067,1,run2
4170,0.0035772268,0.0908524,-0.99585795,1,run2
4171,-0.06842966,0.3660141,-0.92809004,1,run2
4172,-0.16958335,0.6864392,-0.70713705,1,run2
4173,-0.30405834,0.91957206,-0.24886908,1,run2
4174,-0.4068678,0.8569148,0.31647372,1,run2
4175,-0.43581674,0.5332286,0.7250732,1,run2
4176,-0.42255798,0.111256525,0.89948136,1,run2
4177,-0.39836392,-0.32918063,0.85612285,1,run2
4178,-0.36370438,-0.7332193,0.57455075,1,run2
4179,-0.2916995,-0.9551982,0.05007756,1,run2
4180,-0.1806056,-0.8407976,-0.5103342,1,run2
4181,-0.08690566,-0.53119886,-0.84277827,1,run2
4182,-0.038399883,-0.2525699,-0.9668164,1,run2
4183,-0.03334057,-0.061939213,-0.9975229,1,run2
4184,-0.07511685,0.06665283,-0.99494463,1,run2
4185,-0.1734459,0.1596818,-0.97181183,1,run2
4186,-0.327704,0.21668792,-0.91959584,1,run2
4187,-0.50632477,0.21251649,-0.83574635,1,run2
4188,-0.64990616,0.12801673,-0.7491554,1,run2
4189,-0.70287895,-0.016029885,-0.71112883,1,run2
4190,-0.6413377,-0.15642522,-0.7511439,1,run2
4191,-0.48440167,-0.22381203,-0.8457324,1,run2
4192,-0.28622922,-0.1908313,-0.9389655,1,run2
4193,-0.096511334,-0.086033374,-0.9916067,1,run2
4194,0.07671563,0.037682634,-0.9963407,1,run2
4195,0.24894288,0.13135709,-0.95956904,1,run2
4196,0.4146773,0.15645546,-0.89641756,1,run2
4197,0.53490275,0.10097877,-0.83885777,1,run2
4198,0.5682868,-0.0051793675,-0.8228143,1,run2
4199,0.5044656,-0.10641956,-0.8568485,1,run2
4200,0.37173507,-0.1587821,-0.9146591,1,run2
4201,0.2224979,-0.15279521,-0.9628854,1,run2
4202,0.10449388,-0.10360481,-0.9891143,1,run2
4203,0.038842645,-0.022422995,-0.99899375,1,run2
4204,0.024591539,0.1018321,-0.9944976,1,run2
4205,0.057371818,0.29798257,-0.9528457,1,run2
4206,0.14260727,0.5797916,-0.80218756,1,run2
4207,0.28341028,0.8562234,-0.43192604,1,run2
4208,0.42889044,0.89477587,0.124214046,1,run2
4209,0.51081866,0.6234555,0.59191865,1,run2
4210,0.5440558,0.20653278,0.8132327,1,run2
4211,0.55937,-0.23363324,0.79531175,1,run2
4212,0.5490602,-0.6330651,0.5456752,1,run2
4213,0.47222033,-0.87838763,0.07377779,1,run2
4214,0.31673738,-0.82750475,-0.4635874,1,run2
4215,0.16035211,-0.54840785,-0.8206924,1,run2
4216,0.053867374,-0.2432199,-0.96847427,1,run2
4217,-0.026775595,0.020477258,-0.9994317,1,run2
4218,-0.12818685,0.2724872,-0.9535821,1,run2
4219,-0.29378092,0.5290999,-0.7960818,1,run2
4220,-0.5247695,0.70969576,-0.47005203,1,run2
4221,-0.7362342,0.6757621,-0.036122084,1,run2
4222,-0.85177433,0.4138747,0.32122928,1,run2
4223,-0.8804607,0.026447626,0.4733809,1,run2
4224,-0.845051,-0.3785844,0.3775748,1,run2
4225,-0.44018757,-0.79835534,0.41093025,1,run2
4226,-0.33249366,-0.9320603,-0.14391525,1,run2
4227,-0.19063061,-0.7428053,-0.64179456,1,run2
4228,-0.08576733,-0.43497175,-0.89635015,1,run2
4229,-0.035273034,-0.18867607,-0.98140574,1,run2
4230,-0.032644905,-0.027173376,-0.9990976,1,run2
4231,-0.07998814,0.07880195,-0.99367607,1,run2
4232,-0.18312491,0.1502373,-0.9715421,1,run2
4233,-0.3328682,0.1827948,-0.9250864,1,run2
4234,-0.49003848,0.1560476,-0.85761964,1,run2
4235,-0.59699565,0.06391925,-0.799694,1,run2
4236,-0.6089557,-0.061197974,-0.79083997,1,run2
4237,-0.5175058,-0.15803416,-0.84095955,1,run2
4238,-0.35503417,-0.17603311,-0.9181302,1,run2
4239,-0.17222238,-0.10953035,-0.9789497,1,run2
4240,0.0038624967,0.0066937804,-0.99997014,1,run2
4241,0.18210156,0.1241007,-0.9754169,1,run2
4242,0.37100413,0.19250554,-0.9084589,1,run2
4243,0.54180884,0.17350681,-0.8223981,1,run2
4244,0.64120984,0.070410326,-0.76412845,1,run2
4245,0.63440055,-0.06506054,-0.7702617,1,run2
4246,0.5276965,-0.16741797,-0.83277106,1,run2
4247,0.36510354,-0.19973476,-0.90928847,1,run2
4248,0.20639281,-0.16678011,-0.9641506,1,run2
4249,0.094083406,-0.0918258,-0.9913205,1,run2
4250,0.03857253,0.016855696,-0.9991137,1,run2
4251,0.03285452,0.17825894,-0.983435,1,run2
4252,0.0721054,0.42304093,-0.90323704,1,run2
4253,0.16024067,0.7354348,-0.65837574,1,run2
4254,0.2839338,0.94448155,-0.16533698,1,run2
4255,0.38131824,0.8320366,0.40287894,1,run2
4256,0.42660132,0.4699944,0.7727333,1,run2
4257,0.4497012,0.033469193,0.8925518,1,run2
4258,0.46384707,-0.40011746,0.7904125,1,run2
4259,0.447283,-0.76909065,0.45654953,1,run2
4260,0.36080125,-0.92924607,-0.07952455,1,run2
4261,0.21981199,-0.77302593,-0.5950744,1,run2
4262,0.10030734,-0.4586509,-0.882937,1,run2
4263,0.019603219,-0.16699815,-0.9857623,1,run2
4264,-0.055898324,0.078356534,-0.99535704,1,run2
4265,-0.17020164,0.3145552,-0.93385565,1,run2
4266,-0.35858148,0.54236555,-0.7597756,1,run2
4267,-0.60246485,0.66960025,-0.43436342,1,run2
4268,-0.80880445,0.5867323,-0.039755713,1,run2
4269,-0.916372,0.306257,0.25781587,1,run2
4270,-0.93433905,-0.0747684,0.3484541,1,run2
4271,-0.8732162,-0.44644374,0.19540083,1,run2
4272,-0.7151067,-0.6791075,-0.16563636,1,run2
4273,-0.4724578,-0.6663803,-0.5768197,1,run2
4274,-0.24011092,-0.4672998,-0.8508688,1,run2
4275,-0.08252161,-0.24763355,-0.96533304,1,run2
4276,0.010778611,-0.09158264,-0.99573916,1,run2
4277,0.058374263,-0.003593281,-0.99828833,1,run2
4278,0.062349595,0.036503263,-0.99738663,1,run2
4279,0.01924712,0.049878605,-0.99856985,1,run2
4280,-0.06370541,0.04856171,-0.99678653,1,run2
4281,-0.16100156,0.03312963,-0.986398,1,run2
4282,-0.2360168,0.0022287287,-0.97174644,1,run2
4283,-0.2589006,-0.033580676,-0.96532005,1,run2
4284,-0.2213139,-0.049402583,-0.9739505,1,run2
4285,-0.13589436,-0.018824838,-0.9905445,1,run2
4286,-0.017986916,0.07127511,-0.9972945,1,run2
4287,0.13621016,0.21321757,-0.9674632,1,run2
4288,0.34642524,0.366137,-0.8636743,1,run2
4289,0.60189605,0.44208062,-0.6650458,1,run2
4290,0.82809526,0.3589759,-0.43057463,1,run2
4291,0.95034164,0.13058083,-0.2824879,1,run2
4292,0.94327146,-0.14381327,-0.2992603,1,run2
4293,0.8134098,-0.35156313,-0.46343064,1,run2
4294,0.59510505,-0.42184684,-0.6840287,1,run2
4295,0.36002374,-0.35716093,-0.86186945,1,run2
4296,0.17971851,-0.21715231,-0.95945096,1,run2
4297,0.07341444,-0.048922993,-0.99610084,1,run2
4298,0.02169734,0.15337138,-0.9879304,1,run2
4299,-0.0008789318,0.42545748,-0.904978,1,run2
4300,-0.01300072,0.7615416,-0.6479856,1,run2
4301,-0.021785453,0.9913665,-0.12929773,1,run2
4302,-0.021141933,0.8843023,0.46643585,1,run2
4303,-0.006194433,0.5208064,0.85365236,1,run2
4304,0.018573659,0.08573905,0.99614453,1,run2
4305,0.044971764,-0.35427412,0.9340596,1,run2
4306,0.06284519,-0.76009333,0.6467678,1,run2
4307,0.061544605,-0.99180853,0.11192897,1,run2
4308,0.041305035,-0.8783568,-0.47621763,1,run2
4309,0.018018728,-0.55193585,-0.8336919,1,run2
4310,-0.0063035646,-0.24685103,-0.96903294,1,run2
4311,-0.048259445,-0.019016868,-0.9986538,1,run2
4312,-0.13375346,0.16342415,-0.977447,1,run2
4313,-0.28886253,0.3221904,-0.90152746,1,run2
4314,-0.5134909,0.42656088,-0.7445622,1,run2
4315,-0.75029474,0.40905035,-0.5193608,1,run2
4316,-0.9186312,0.24035269,-0.31360376,1,run2
4317,-0.97168714,-0.030103613,-0.23434569,1,run2
4318,-0.8956663,-0.29667732,-0.33130717,1,run2
4319,-0.7006916,-0.4446944,-0.5579231,1,run2
4320,-0.44289353,-0.4205282,-0.79183424,1,run2
4321,-0.20847023,-0.27957973,-0.9372168,1,run2
4322,-0.033757985,-0.122179024,-0.9919338,1,run2
4323,0.09727266,-0.008044983,-0.9952253,1,run2
4324,0.19749416,0.045148984,-0.97926384,1,run2
4325,0.2568908,0.04366894,-0.9654533,1,run2
4326,0.25861537,0.010527023,-0.9659231,1,run2
4327,0.20167312,-0.026129533,-0.97910434,1,run2
4328,0.109053336,-0.04854195,-0.99284995,1,run2
4329,0.017635336,-0.053809736,-0.9983955,1,run2
4330,-0.041121833,-0.0430642,-0.9982257,1,run2
4331,-0.053719155,-0.008459627,-0.99852026,1,run2
4332,-0.021153944,0.0692426,-0.99737555,1,run2
4333,0.05613614,0.21284723,-0.97547156,1,run2
4334,0.19262207,0.4289871,-0.8825343,1,run2
4335,0.40511885,0.6559068,-0.63691837,1,run2
4336,0.64825726,0.72772217,-0.2240159,1,run2
4337,0.82084006,0.540084,0.18582489,1,run2
4338,0.8963452,0.17823431,0.40595305,1,run2
4339,0.8984145,-0.22407374,0.3776802,1,run2
4340,0.8229086,-0.55578065,0.11802276,1,run2
4341,0.64700145,-0.7052825,-0.28976834,1,run2
4342,0.4064843,-0.6177123,-0.6732028,1,run2
4343,0.20157093,-0.38675317,-0.899884,1,run2
4344,0.07236739,-0.13495754,-0.9882052,1,run2
4345,-0.011577322,0.11616879,-0.99316204,1,run2
4346,-0.09715626,0.40208313,-0.9104339,1,run2
4347,-0.2236027,0.71657443,-0.6606988,1,run2
4348,-0.38244328,0.9059288,-0.18174236,1,run2
4349,-0.49310145,0.79164237,0.36076772,1,run2
4350,-0.52364504,0.4443212,0.7268938,1,run2
4351,-0.5132643,0.013393133,0.8581261,1,run2
4352,-0.48933476,-0.4268725,0.760481,1,run2
4353,-0.0346283,-0.8393359,0.5425091,1,run2
4354,-0.020923935,-0.9990664,-0.037796225,1,run2
4355,-0.011020107,-0.8073967,-0.58990616,1,run2
4356,-0.008663635,-0.4697059,-0.88278043,1,run2
4357,-0.021788387,-0.18622473,-0.98226553,1,run2
4358,-0.06566509,0.020096257,-0.99763936,1,run2
4359,-0.16281053,0.18349943,-0.9694435,1,run2
4360,-0.3318507,0.3154331,-0.8890315,1,run2
4361,-0.55771863,0.3785183,-0.73869747,1,run2
4362,-0.77409524,0.31845582,-0.54714036,1,run2
4363,-0.90621793,0.12978572,-0.4023987,1,run2
4364,-0.9130046,-0.12077278,-0.3896621,1,run2
4365,-0.7880021,-0.32459873,-0.5231524,1,run2
4366,-0.563725,-0.3914791,-0.72729516,1,run2
4367,-0.31605896,-0.31486556,-0.89496726,1,run2
4368,-0.11024244,-0.17031598,-0.9792033,1,run2
4369,0.048641507,-0.036557052,-0.9981471,1,run2
4370,0.17894514,0.04591285,-0.9827872,1,run2
4371,0.2792363,0.06559262,-0.9579795,1,run2
4372,0.32794788,0.034503654,-0.9440656,1,run2
4373,0.3087188,-0.017116861,-0.9509993,1,run2
4374,0.23016435,-0.058285058,-0.9714048,1,run2
4375,0.12521668,-0.07436617,-0.9893384,1,run2
4376,0.03360967,-0.066761136,-0.99720275,1,run2
4377,-0.018184787,-0.037625477,-0.99912643,1,run2
4378,-0.023096979,0.02292274,-0.9994704,1,run2
4379,0.016676253,0.13682638,-0.9904547,1,run2
4380,0.106033236,0.32641387,-0.93926084,1,run2
4381,0.26366267,0.57866305,-0.7717714,1,run2
4382,0.48602837,0.77223057,-0.40918985,1,run2
4383,0.6884821,0.72219217,0.06656482,1,run2
4384,0.7992278,0.42411253,0.4258681,1,run2
4385,0.8368038,0.017292993,0.5472297,1,run2
4386,0.82132506,-0.3833585,0.42244706,1,run2
4387,0.73064655,-0.6780019,0.08043043,1,run2
4388,0.54193574,-0.7531061,-0.37301052,1,run2
4389,0.31498712,-0.59061474,-0.7429384,1,run2
4390,0.14339538,-0.3289689,-0.9333902,1,run2
4391,0.037699908,-0.07365579,-0.9965709,1,run2
4392,-0.04276693,0.17938872,-0.9828482,1,run2
4393,-0.14545773,0.46642584,-0.8725188,1,run2
4394,-0.3028778,0.7547313,-0.5819328,1,run2
4395,-0.48140392,0.87188274,-0.08983761,1,run2
4396,-0.59033716,0.69723934,0.40664405,1,run2
4397,-0.61698425,0.3324386,0.71331275,1,run2
4398,-0.6042714,-0.0973902,0.79080415,1,run2
4399,-0.5714365,-0.5226355,0.63270247,1,run2
4400,-0.4948194,-0.83968973,0.22377425,1,run2
4401,-0.3474445,-0.87889516,-0.3268418,1,run2
4402,-0.18558787,-0.6415644,-0.7442797,1,run2
4403,-0.07769547,-0.35298073,-0.9323991,1,run2
4404,-0.027090004,-0.14086357,-0.98965836,1,run2
4405,-0.023932109,-0.0063685603,-0.9996933,1,run2
4406,-0.06961667,0.07986681,-0.9943716,1,run2
4407,-0.16800822,0.13591546,-0.976371,1,run2
4408,-0.30775934,0.15773556,-0.9382983,1,run2
4409,-0.4510192,0.12854949,-0.8832082,1,run2
4410,-0.54519516,0.044884473,-0.8371067,1,run2
4411,-0.5504981,-0.06335324,-0.8324291,1,run2
4412,-0.46133417,-0.14210053,-0.87577295,1,run2
4413,-0.30922398,-0.14823775,-0.93936473,1,run2
4414,-0.13883722,-0.078228936,-0.9872206,1,run2
4415,0.030053375,0.03674447,-0.9988727,1,run2
4416,0.2089301,0.15132624,-0.9661514,1,run2
4417,0.4031016,0.21401042,-0.8897801,1,run2
4418,0.57740873,0.18457949,-0.7953173,1,run2
4419,0.6749968,0.0690974,-0.7345781,1,run2
4420,0.662461,-0.075650565,-0.7452667,1,run2
4421,0.5489161,-0.18169574,-0.8158908,1,run2
4422,0.38001895,-0.21314922,-0.90008503,1,run2
4423,0.21603046,-0.1773525,-0.9601442,1,run2
4424,0.09956535,-0.100042015,-0.9899891,1,run2
4425,0.040881127,0.008694588,-0.9991262,1,run2
4426,0.03258009,0.16688001,-0.9854388,1,run2
4427,0.06928156,0.40590295,-0.91128635,1,run2
4428,0.15492731,0.71623856,-0.6804409,1,run2
4429,0.27911755,0.93873584,-0.2021593,1,run2
4430,0.38197342,0.8470209,0.36966467,1,run2
4431,0.43272406,0.49450865,0.7537978,1,run2
4432,0.45993245,0.06007972,0.88591903,1,run2
4433,0.47795036,-0.37305704,0.79523075,1,run2
4434,0.46560782,-0.7460469,0.47604978,1,run2
4435,0.38223237,-0.9228138,-0.0480951,1,run2
4436,0.23798999,-0.7868098,-0.56946564,1,run2
4437,0.11139791,-0.4781643,-0.871177,1,run2
4438,0.026499387,-0.18381631,-0.9826034,1,run2
4439,-0.048672907,0.0644449,-0.9967336,1,run2
4440,-0.15852326,0.30324197,-0.9396354,1,run2
4441,-0.3405629,0.537922,-0.7711399,1,run2
4442,-0.58205914,0.6792,-0.44709566,1,run2
