site,mx,my,mz,atom,run
15986,-0.22363481,0.93491715,0.275531,1,run1
15987,-0.2509821,0.62751764,0.7370411,1,run1
15988,-0.2537695,0.20027198,0.9463045,1,run1
15989,-0.2514042,-0.24529417,0.93628347,1,run1
15990,-0.24368075,-0.6679584,0.7031723,1,run1
15991,-0.21094686,-0.95303625,0.21730913,1,run1
15992,-0.14140111,-0.914366,-0.37939507,1,run1
15993,-0.071947895,-0.6159914,-0.78446037,1,run1
15994,-0.034583315,-0.3088797,-0.9504722,1,run1
15995,-0.035343785,-0.08690587,-0.9955894,1,run1
15996,-0.08267549,0.0705385,-0.994077,1,run1
15997,-0.19195652,0.19377133,-0.9620839,1,run1
15998,-0.3685794,0.2795642,-0.8865625,1,run1
15999,-0.5787698,0.2882678,-0.7628415,1,run1
16000,-0.75051165,0.18833692,-0.633452,1,run1
16001,-0.9998709,0.00779203,-0.014050645,1,run1
16002,-0.9434439,-0.31139767,-0.11377626,1,run1
16003,-0.7700687,-0.5109493,-0.38200128,1,run1
16004,-0.51441973,-0.51618314,-0.68478274,1,run1
16005,-0.26368576,-0.37058008,-0.8905842,1,run1
16006,-0.077053,-0.19248448,-0.9782702,1,run1
16007,0.05137754,-0.059219826,-0.99692196,1,run1
16008,0.13759193,0.0107469335,-0.9904307,1,run1
16009,0.17934376,0.028212186,-0.9833819,1,run1
16010,0.16704017,0.016357638,-0.9858144,1,run1
16011,0.1032713,-0.0020879328,-0.994651,1,run1
16012,0.011359382,-0.016101666,-0.99980587,1,run1
16013,-0.07264039,-0.02566395,-0.997028,1,run1
16014,-0.11812112,-0.029022463,-0.992575,1,run1
16015,-0.11272305,-0.0126722045,-0.99354565,1,run1
16016,-0.059802685,0.045752373,-0.99716115,1,run1
16017,0.03692554,0.16650464,-0.985349,1,run1
16018,0.18924941,0.35122985,-0.91696364,1,run1
16019,0.41391775,0.5469601,-0.72767204,1,run1
16020,0.67452025,0.6229421,-0.39618874,1,run1
16021,0.87581456,0.4810216,-0.03958624,1,run1
16022,0.9706541,0.16589466,0.17409675,1,run1
16023,0.9658481,-0.20357588,0.16029452,1,run1
16024,0.86052895,-0.50409263,-0.07335259,1,run1
16025,0.6513889,-0.6246947,-0.43063807,1,run1
16026,0.3965497,-0.53361315,-0.74699754,1,run1
16027,0.19389288,-0.32673994,-0.92501163,1,run1
16028,0.07208447,-0.102553986,-0.9921121,1,run1
16029,0.0007352264,0.13116287,-0.9913606,1,run1
16030,-0.06059916,0.4138312,-0.9083345,1,run1
16031,-0.14534795,0.74285185,-0.6534869,1,run1
16032,-0.25419,0.95545536,-0.14997517,1,run1
16033,-0.332903,0.84252614,0.42346814,1,run1
16034,-0.35849562,0.48288012,0.79894155,1,run1
16035,-0.36032128,0.04811989,0.9315863,1,run1
16036,-0.35659584,-0.3914387,0.84830135,1,run1
16037,-0.33670324,-0.7793902,0.52837646,1,run1
16038,-0.2702058,-0.9626418,-0.017596368,1,run1
16039,-0.16376182,-0.81190777,-0.5603462,1,run1
16040,-0.07699973,-0.4975061,-0.86403626,1,run1
16041,-0.034364466,-0.22803496,-0.9730463,1,run1
16042,-0.035101995,-0.04382195,-0.9984225,1,run1
16043,-0.08508859,0.0852774,-0.9927173,1,run1
16044,-0.19591662,0.18403597,-0.9631965,1,run1
16045,-0.3660744,0.24522145,-0.89769477,1,run1
16046,-0.5573632,0.23509808,-0.79628843,1,run1
16047,-0.7028934,0.1338268,-0.69859236,1,run1
16048,-0.7470929,-0.02835505,-0.6641146,1,run1
16049,-0.6717562,-0.17830062,-0.7189941,1,run1
16050,-0.5016172,-0.244819,-0.82972515,1,run1
16051,-0.29348677,-0.20627911,-0.9334423,1,run1
16052,-0.097281955,-0.09822158,-0.9903983,1,run1
16053,0.07792252,0.022224031,-0.9967117,1,run1
16054,0.24396905,0.10649439,-0.9639181,1,run1
16055,0.39279515,0.12297426,-0.91136676,1,run1
16056,0.48951128,0.06893984,-0.8692675,1,run1
16057,0.50132185,-0.022637464,-0.8649646,1,run1
16058,0.42540672,-0.102250494,-0.8992074,1,run1
16059,0.2939717,-0.13657394,-0.9460064,1,run1
16060,0.15775661,-0.12386169,-0.9796791,1,run1
16061,0.0580667,-0.07948761,-0.99514323,1,run1
16062,0.010630556,-0.009681091,-0.99989665,1,run1
16063,0.013697653,0.10044712,-0.99484813,1,run1
16064,0.06550595,0.2790736,-0.9580328,1,run1
16065,0.17621316,0.53781986,-0.82443845,1,run1
16066,0.35224596,0.7950516,-0.4937771,1,run1
16067,0.5359706,0.84407026,0.016757704,1,run1
16068,0.642534,0.60362905,0.47199792,1,run1
16069,0.6793837,0.20678121,0.704045,1,run1
16070,0.68316984,-0.22432625,0.6949508,1,run1
16071,0.65088755,-0.612459,0.4485971,1,run1
16072,0.54332256,-0.8394701,-0.009513994,1,run1
16073,0.3573089,-0.78113014,-0.51202154,1,run1
16074,0.18092929,-0.5157605,-0.83741015,1,run1
16075,0.06615352,-0.22792697,-0.9714283,1,run1
16076,-0.01157654,0.027082711,-0.99956614,1,run1
16077,-0.09760178,0.2846416,-0.95365244,1,run1
16078,-0.23573293,0.5682881,-0.7883392,1,run1
16079,-0.4367951,0.79184216,-0.4268443,1,run1
16080,-0.6251672,0.7775256,0.06796956,1,run1
16081,-0.72404444,0.5039027,0.47100082,1,run1
16082,-0.7514102,0.10201092,0.6519022,1,run1
16083,-0.73933053,-0.32201102,0.59135383,1,run1
16084,-0.67651576,-0.6776015,0.28841388,1,run1
16085,-0.5261842,-0.82786477,-0.19434546,1,run1
16086,-0.3166126,-0.6970405,-0.6433436,1,run1
16087,-0.14468022,-0.43298143,-0.8897161,1,run1
16088,-0.042899814,-0.2067337,-0.9774563,1,run1
16089,0.0033314202,-0.060505994,-0.9981622,1,run1
16090,0.0020614604,0.025364026,-0.99967617,1,run1
16091,-0.049063377,0.076298565,-0.99587715,1,run1
16092,-0.14785117,0.10370063,-0.98355794,1,run1
16093,-0.27233115,0.1015892,-0.9568257,1,run1
16094,-0.3796399,0.060810734,-0.92313355,1,run1
16095,-0.4262077,-0.008940897,-0.9045812,1,run1
16096,-0.3919423,-0.073092684,-0.9170816,1,run1
16097,-0.2888415,-0.09105597,-0.9530369,1,run1
16098,-0.14717233,-0.04196601,-0.9882202,1,run1
16099,0.013690096,0.0657961,-0.99773914,1,run1
16100,0.20080535,0.19871838,-0.9592644,1,run1
16101,0.4231448,0.2985133,-0.8554755,1,run1
16102,0.64792216,0.2971788,-0.7013427,1,run1
16103,0.8070772,0.16932471,-0.56564605,1,run1
16104,0.8488877,-0.03547823,-0.52738136,1,run1
16105,0.7620854,-0.2232307,-0.6077778,1,run1
16106,0.5764593,-0.31511286,-0.7539221,1,run1
16107,0.35974205,-0.29253826,-0.88600624,1,run1
16108,0.18392414,-0.19415896,-0.96357363,1,run1
16109,0.07793539,-0.06101517,-0.9950896,1,run1
16110,0.03225581,0.10689197,-0.9937473,1,run1
16111,0.029466977,0.34221917,-0.93915796,1,run1
16112,0.05925263,0.660007,-0.7489191,1,run1
16113,0.1132563,0.9446084,-0.30803907,1,run1
16114,0.16315046,0.9408575,0.29693273,1,run1
16115,0.18433747,0.62755924,0.7564318,1,run1
16116,0.18915604,0.19808076,0.9617609,1,run1
16117,0.19138515,-0.24772905,0.9497379,1,run1
16118,0.1892665,-0.6712575,0.716653,1,run1
16119,0.16650228,-0.9589677,0.22947311,1,run1
16120,0.11316779,-0.9207173,-0.3734605,1,run1
16121,0.05632654,-0.615707,-0.7859594,1,run1
16122,0.012409931,-0.29253036,-0.9561757,1,run1
16123,-0.036101047,-0.039231054,-0.99857783,1,run1
16124,-0.120838575,0.17209794,-0.9776402,1,run1
16125,-0.27585748,0.36902577,-0.88753736,1,run1
16126,-0.510085,0.5143415,-0.6893954,1,run1
16127,-0.76171386,0.5126339,-0.3962304,1,run1
16128,-0.93817484,0.3221138,-0.12677026,1,run1
16129,-0.8286139,0.008375713,0.5597578,1,run1
16130,-0.8022289,-0.40181416,0.4415588,1,run1
16131,-0.70314246,-0.7054623,0.0889587,1,run1
16132,-0.5083527,-0.7709661,-0.38365197,1,run1
16133,-0.2822389,-0.59134036,-0.75541884,1,run1
16134,-0.1154941,-0.34080538,-0.9330127,1,run1
16135,-0.019277917,-0.14775483,-0.98883617,1,run1
16136,0.023776438,-0.030307923,-0.9992578,1,run1
16137,0.018961461,0.033806533,-0.9992485,1,run1
16138,-0.035699517,0.067573324,-0.99707544,1,run1
16139,-0.1330241,0.0804316,-0.9878438,1,run1
16140,-0.24530824,0.06784581,-0.96706814,1,run1
16141,-0.33009073,0.026284628,-0.9435832,1,run1
16142,-0.35203156,-0.029260682,-0.93553066,1,run1
16143,-0.30168977,-0.065450005,-0.951157,1,run1
16144,-0.19595984,-0.0499253,-0.97934026,1,run1
16145,-0.05794491,0.029589927,-0.99788123,1,run1
16146,0.1083362,0.15965988,-0.98120946,1,run1
16147,0.31742,0.29762834,-0.9003677,1,run1
16148,0.5614129,0.36824918,-0.74108577,1,run1
16149,0.77941227,0.30345884,-0.5481143,1,run1
16150,0.90100604,0.108440675,-0.42003414,1,run1
16151,0.89263743,-0.13389789,-0.43042973,1,run1
16152,0.75815624,-0.31732154,-0.5696545,1,run1
16153,0.5394228,-0.37294796,-0.75493896,1,run1
16154,0.31494278,-0.3067001,-0.8981904,1,run1
16155,0.15117404,-0.17603914,-0.9727058,1,run1
16156,0.06009446,-0.01852823,-0.9980207,1,run1
16157,0.022428436,0.17868528,-0.9836506,1,run1
16158,0.017538365,0.45182946,-0.8919319,1,run1
16159,0.032549188,0.78610176,-0.61723953,1,run1
16160,0.056826144,0.99499553,-0.08218614,1,run1
16161,0.074194424,0.8601086,0.5046865,1,run1
16162,0.08023417,0.48448306,0.8711135,1,run1
16163,0.082444504,0.046120662,0.9955279,1,run1
16164,0.08429538,-0.3949806,0.914814,1,run1
16165,0.08228247,-0.7938057,0.6025796,1,run1
16166,0.068157785,-0.9965187,0.048011687,1,run1
16167,0.04236258,-0.84941334,-0.52602506,1,run1
16168,0.017827539,-0.517267,-0.8556384,1,run1
16169,-0.0072089443,-0.21995148,-0.9754842,1,run1
16170,-0.051153988,0.003910723,-0.9986831,1,run1
16171,-0.14138848,0.19105333,-0.97134334,1,run1
16172,-0.3057139,0.3605929,-0.88119906,1,run1
16173,-0.54201484,0.4698569,-0.6967456,1,run1
16174,-0.7830682,0.43821746,-0.4413271,1,run1
16175,-0.9440447,0.24220157,-0.22387034,1,run1
16176,-0.9862841,-0.05110695,-0.15694496,1,run1
16177,-0.9031384,-0.32670897,-0.2785719,1,run1
16178,-0.70531255,-0.47212943,-0.5287986,1,run1
16179,-0.44634086,-0.44092423,-0.77869487,1,run1
16180,-0.21081014,-0.29425883,-0.932186,1,run1
16181,-0.036609575,-0.13507535,-0.9901588,1,run1
16182,0.089444175,-0.02251405,-0.9957374,1,run1
16183,0.1785768,0.02953094,-0.9834827,1,run1
16184,0.2225712,0.031723034,-0.9744002,1,run1
16185,0.20920989,0.008185075,-0.9778365,1,run1
16186,0.14188135,-0.016644958,-0.98974377,1,run1
16187,0.045703113,-0.03108072,-0.99847144,1,run1
16188,-0.042645402,-0.036294777,-0.9984308,1,run1
16189,-0.09318568,-0.033098843,-0.9950985,1,run1
16190,-0.09402145,-0.010622853,-0.9955135,1,run1
16191,-0.047888692,0.05216533,-0.9974896,1,run1
16192,0.04262288,0.17613587,-0.98344266,1,run1
16193,0.18999209,0.36483955,-0.9114796,1,run1
16194,0.4112612,0.5657551,-0.7146924,1,run1
16195,0.6693669,0.6436296,-0.37106466,1,run1
16196,0.86748546,0.49744505,-0.0041791494,1,run1
16197,0.9607009,0.17678474,0.21401156,1,run1
16198,0.959209,-0.19734502,0.20241785,1,run1
16199,0.8624576,-0.5052198,-0.030329026,1,run1
16200,0.6626134,-0.63734627,-0.39336148,1,run1
16201,0.41027582,-0.5549235,-0.72369444,1,run1
16202,0.20395401,-0.34885925,-0.9147131,1,run1
16203,0.07858821,-0.123648964,-0.9892092,1,run1
16204,0.006575155,0.106928304,-0.994245,1,run1
16205,-0.051630214,0.38225743,-0.92261237,1,run1
16206,-0.12972821,0.71048445,-0.69165194,1,run1
16207,-0.23366137,0.9489897,-0.21170966,1,run1
16208,-0.3142995,0.8738776,0.3708825,1,run1
16209,-0.34158593,0.5321373,0.77469283,1,run1
16210,-0.34199226,0.10163383,0.93419045,1,run1
16211,-0.33662397,-0.33898893,0.87850493,1,run1
16212,-0.31973088,-0.74046004,0.59117776,1,run1
16213,-0.26349458,-0.96247035,0.06497136,1,run1
16214,-0.16553245,-0.8500884,-0.4999486,1,run1
16215,-0.08004319,-0.53928995,-0.8383074,1,run1
16216,-0.035948228,-0.25705045,-0.9657291,1,run1
16217,-0.034020882,-0.061240226,-0.99754316,1,run1
16218,-0.08000005,0.07555714,-0.99392706,1,run1
16219,-0.1863259,0.18058327,-0.9657496,1,run1
16220,-0.35453594,0.24944223,-0.9011564,1,run1
16221,-0.5497971,0.2479033,-0.7976635,1,run1
16222,-0.70466346,0.15195653,-0.6930791,1,run1
16223,-0.76009727,-0.011892024,-0.6497004,1,run1
16224,-0.6942259,-0.17055446,-0.69925785,1,run1
16225,-0.52835995,-0.24865517,-0.811792,1,run1
16226,-0.3181224,-0.21850395,-0.92252594,1,run1
16227,-0.1168271,-0.112293646,-0.98678344,1,run1
16228,0.06239071,0.011990527,-0.9979798,1,run1
16229,0.23182477,0.10363789,-0.96722096,1,run1
16230,0.38676336,0.12827057,-0.91321456,1,run1
16231,0.4935743,0.07896809,-0.8661111,1,run1
16232,0.5165382,-0.014329723,-0.85614425,1,run1
16233,0.44819835,-0.10063111,-0.888252,1,run1
16234,0.3179703,-0.14154826,-0.9374747,1,run1
16235,0.17766136,-0.1312115,-0.9753051,1,run1
16236,0.0720041,-0.08466163,-0.99380475,1,run1
16237,0.019074054,-0.00986865,-0.9997694,1,run1
16238,0.017516505,0.10727323,-0.9940753,1,run1
16239,0.06494639,0.29565507,-0.9530845,1,run1
16240,0.17003043,0.5659575,-0.8067105,1,run1
16241,0.33590886,0.82687384,-0.45104855,1,run1
16242,0.50211513,0.86098915,0.081104845,1,run1
16243,0.590996,0.60123783,0.5378074,1,run1
16244,0.6173872,0.19328159,0.7625452,1,run1
16245,0.6177511,-0.24538822,0.7471065,1,run1
16246,0.58836734,-0.6421428,0.4914026,1,run1
16247,0.48977384,-0.871748,0.013304554,1,run1
16248,0.31804317,-0.7992083,-0.51001424,1,run1
16249,0.15740284,-0.5158477,-0.84209585,1,run1
16250,0.052090053,-0.21747085,-0.97467583,1,run1
16251,-0.025761124,0.043413766,-0.998725,1,run1
16252,-0.12283261,0.30299437,-0.94504315,1,run1
16253,-0.28243893,0.57608277,-0.7670443,1,run1
16254,-0.50488466,0.76446724,-0.40085086,1,run1
16255,-0.70161074,0.7092313,0.06879828,1,run1
16256,-0.8027882,0.4149385,0.4282023,1,run1
16257,-0.43923092,0.0065069403,0.89835066,1,run1
16258,-0.4323162,-0.43326908,0.7908101,1,run1
16259,-0.40063545,-0.80429447,0.43886396,1,run1
16260,-0.30980554,-0.9434158,-0.11826723,1,run1
16261,-0.18028727,-0.7585371,-0.6261932,1,run1
16262,-0.0817557,-0.4477957,-0.8903904,1,run1
16263,-0.034650117,-0.19575775,-0.98003995,1,run1
16264,-0.03517723,-0.027376758,-0.9990061,1,run1
16265,-0.08759917,0.088009946,-0.9922604,1,run1
16266,-0.20018514,0.17148791,-0.9646335,1,run1
16267,-0.36489734,0.21399516,-0.9061214,1,run1
16268,-0.53831387,0.18733008,-0.8216603,1,run1
16269,-0.65587616,0.08298282,-0.75029343,1,run1
16270,-0.67005616,-0.06075984,-0.7398195,1,run1
16271,-0.573342,-0.17421791,-0.8005792,1,run1
16272,-0.3998167,-0.20185077,-0.89409333,1,run1
16273,-0.2034772,-0.13823055,-0.9692726,1,run1
16274,-0.017128164,-0.022345819,-0.99960357,1,run1
16275,0.16307676,0.093157254,-0.9822055,1,run1
16276,0.34437937,0.15966299,-0.9251543,1,run1
16277,0.5026596,0.14481312,-0.85226893,1,run1
16278,0.5916296,0.054092612,-0.8043932,1,run1
16279,0.5797986,-0.065027855,-0.8121607,1,run1
16280,0.47384092,-0.15312047,-0.86719596,1,run1
16281,0.31764475,-0.17755164,-0.93143827,1,run1
16282,0.16962443,-0.14460218,-0.9748424,1,run1
16283,0.06921014,-0.075898625,-0.9947107,1,run1
16284,0.025025556,0.023515476,-0.9994102,1,run1
16285,0.031053917,0.1743067,-0.9842016,1,run1
16286,0.08542176,0.4065367,-0.9096324,1,run1
16287,0.19574822,0.7056738,-0.6809604,1,run1
16288,0.3472374,0.9127744,-0.21510251,1,run1
16289,0.46429226,0.81853265,0.33828548,1,run1
16290,0.51016617,0.4745718,0.71729505,1,run1
16291,0.5199445,0.0440427,0.8530638,1,run1
16292,0.5163645,-0.3911346,0.76182777,1,run1
16293,0.4826414,-0.76208514,0.43160573,1,run1
16294,0.38055536,-0.91908723,-0.102255665,1,run1
16295,0.22849706,-0.7593553,-0.6092362,1,run1
16296,0.10414094,-0.44743553,-0.88823205,1,run1
16297,0.022960475,-0.15923277,-0.98697406,1,run1
16298,-0.04942347,0.087374695,-0.99494874,1,run1
16299,-0.15722276,0.33375496,-0.9294561,1,run1
16300,-0.33790803,0.58158094,-0.73998773,1,run1
16301,-0.57598275,0.7237951,-0.37995338,1,run1
16302,-0.7746164,0.6304604,0.04989174,1,run1
16303,-0.8745003,0.32695204,0.35826182,1,run1
16304,-0.89411455,-0.06997448,0.44233772,1,run1
16305,-0.8468821,-0.45144737,0.28104436,1,run1
16306,-0.71035546,-0.6980722,-0.0899459,1,run1
16307,-0.48376268,-0.7012073,-0.52371943,1,run1
16308,-0.25324917,-0.5044445,-0.82547,1,run1
16309,-0.09260284,-0.2758337,-0.95673424,1,run1
16310,0.0012269333,-0.1100116,-0.9939295,1,run1
16311,0.04574484,-0.013644992,-0.99885994,1,run1
16312,0.043871418,0.035088614,-0.9984208,1,run1
16313,-0.0071204393,0.057964977,-0.99829316,1,run1
16314,-0.099670425,0.06491587,-0.99290067,1,run1
16315,-0.20685689,0.05270194,-0.97695076,1,run1
16316,-0.28892398,0.017607518,-0.9571901,1,run1
16317,-0.31301543,-0.02837216,-0.9493242,1,run1
16318,-0.26977533,-0.05622159,-0.9612806,1,run1
16319,-0.17357212,-0.03617559,-0.98415655,1,run1
16320,-0.04399155,0.044810124,-0.9980264,1,run1
16321,0.11740247,0.17606178,-0.97735304,1,run1
16322,0.3259259,0.3164135,-0.89087313,1,run1
16323,0.5724795,0.38819376,-0.7222,1,run1
16324,0.7929658,0.31992027,-0.5185135,1,run1
16325,0.9160114,0.11756651,-0.3835377,1,run1
16326,0.90979296,-0.13332857,-0.39306524,1,run1
16327,0.77817273,-0.32514948,-0.5373314,1,run1
16328,0.5599287,-0.38738695,-0.73240095,1,run1
16329,0.33131623,-0.32377234,-0.8862286,1,run1
16330,0.16134657,-0.19278525,-0.9678849,1,run1
16331,0.0652903,-0.036400557,-0.99720216,1,run1
16332,0.02477724,0.15480228,-0.9876347,1,run1
16333,0.019069094,0.4177597,-0.90835744,1,run1
16334,0.035346847,0.7496543,-0.6608851,1,run1
16335,0.06355442,0.9863199,-0.15209778,1,run1
16336,0.086164616,0.89107597,0.44559982,1,run1
16337,0.09595015,0.53221005,0.8411576,1,run1
16338,0.10103305,0.09693381,0.99014956,1,run1
16339,0.10573898,-0.34431234,0.9328818,1,run1
16340,0.10586793,-0.7522728,0.65029037,1,run1
16341,0.09070241,-0.9887275,0.11912585,1,run1
16342,0.058480795,-0.88079053,-0.46988085,1,run1
16343,0.026726682,-0.5559824,-0.83076423,1,run1
16344,-0.001620332,-0.24917516,-0.96845704,1,run1
16345,-0.044389535,-0.01653964,-0.99887735,1,run1
16346,-0.12948526,0.17617333,-0.9758056,1,run1
16347,-0.28664652,0.35255492,-0.890808,1,run1
16348,-0.5195755,0.47501615,-0.7102119,1,run1
16349,-0.76588076,0.45934936,-0.44991648,1,run1
16350,-0.93713063,0.2728953,-0.21751864,1,run1
16351,-0.9909757,-0.021486606,-0.13230857,1,run1
16352,-0.9202382,-0.30880547,-0.24041812,1,run1
16353,-0.73260176,-0.47299153,-0.4894627,1,run1
16354,-0.47516012,-0.45768356,-0.75149757,1,run1
16355,-0.23275563,-0.315116,-0.92006886,1,run1
16356,-0.050909434,-0.15077168,-0.9872569,1,run1
16357,0.08094153,-0.03052156,-0.9962514,1,run1
16358,0.17599393,0.02794773,-0.9839944,1,run1
16359,0.22738254,0.03331614,-0.9732354,1,run1
16360,0.22175236,0.009158759,-0.97506005,1,run1
16361,0.16012797,-0.018500129,-0.98692286,1,run1
16362,0.06614116,-0.035129797,-0.9971916,1,run1
16363,-0.023222214,-0.039961983,-0.9989313,1,run1
16364,-0.07670079,-0.03380287,-0.99648094,1,run1
16365,-0.08124962,-0.0066581904,-0.99667156,1,run1
16366,-0.03861363,0.06239346,-0.9973044,1,run1
16367,0.04972742,0.19540256,-0.97946155,1,run1
16368,0.197089,0.3963775,-0.8966833,1,run1
16369,0.41881478,0.60659677,-0.6757474,1,run1
16370,0.67069644,0.67834604,-0.30002162,1,run1
16371,0.8541837,0.5125354,0.08762306,1,run1
16372,0.9349456,0.17187539,0.3103796,1,run1
16373,0.9304999,-0.21965404,0.29312444,1,run1
16374,0.8385306,-0.5431467,0.043106012,1,run1
16375,0.6438443,-0.68024,-0.35033995,1,run1
16376,0.39444986,-0.58416796,-0.7093357,1,run1
16377,0.19203337,-0.35753968,-0.91394126,1,run1
16378,0.06899033,-0.11507675,-0.990958,1,run1
16379,-0.0067016003,0.1307706,-0.99139,1,run1
16380,-0.07876607,0.4194937,-0.90433455,1,run1
16381,-0.18310416,0.7445087,-0.64201224,1,run1
16382,-0.31498072,0.9390448,-0.13777548,1,run1
16383,-0.40755096,0.8099575,0.42174768,1,run1
16384,-0.43737307,0.44467652,0.7816442,1,run1
1,0.0007346629,0.003223653,0.9999945,1,run2
2,0.0010919103,-0.51585007,0.85667825,1,run2
3,0.0061665867,-0.8308527,0.55645835,1,run2
4,0.006214513,-0.99978894,-0.019583454,1,run2
5,0.0041534337,-0.8166013,-0.5771873,1,run2
6,-0.0011512688,-0.47910208,-0.87775844,1,run2
7,-0.017536076,-0.1913452,-0.98136616,1,run2
8,-0.062001485,0.022243932,-0.9978281,1,run2
9,-0.15964831,0.19823058,-0.96706617,1,run2
10,-0.33349192,0.34877694,-0.875864,1,run2
11,-0.5711178,0.42755532,-0.7007287,1,run2
12,-0.7993923,0.36619404,-0.47631282,1,run2
13,-0.93784153,0.15931334,-0.30833825,1,run2
14,-0.9495643,-0.115534924,-0.2915124,1,run2
15,-0.8309328,-0.34229702,-0.43861532,1,run2
16,-0.6089555,-0.426298,-0.6689119,1,run2
17,-0.35379085,-0.35579687,-0.86500907,1,run2
18,-0.13682382,-0.20703596,-0.96871835,1,run2
19,0.02758208,-0.06632746,-0.9974166,1,run2
20,0.15563142,0.022222009,-0.9875652,1,run2
21,0.24889158,0.04884391,-0.9672989,1,run2
22,0.29042113,0.027121149,-0.9565145,1,run2
23,0.2668574,-0.014040652,-0.9636338,1,run2
24,0.18732977,-0.04673032,-0.9811849,1,run2
25,0.084184,-0.059041243,-0.99469954,1,run2
26,-0.0033577771,-0.053428438,-0.99856603,1,run2
27,-0.049093287,-0.031141462,-0.9983086,1,run2
28,-0.046137802,0.0194342,-0.99874604,1,run2
29,0.0027552377,0.12080116,-0.99267286,1,run2
30,0.10150821,0.29400933,-0.9503971,1,run2
31,0.26819316,0.5275591,-0.8060731,1,run2
32,0.5012115,0.7163303,-0.48544604,1,run2
33,0.720128,0.69247717,-0.0434869,1,run2
34,0.84528273,0.42881978,0.3187643,1,run2
35,0.8846133,0.03981965,0.46462217,1,run2
36,0.8598742,-0.3580235,0.36391693,1,run2
37,0.7547749,-0.6548264,0.03895129,1,run2
38,0.5521251,-0.73142946,-0.40021104,1,run2
39,0.3174439,-0.57254136,-0.7559271,1,run2
40,0.14442134,-0.31830373,-0.93692327,1,run2
41,0.04155383,-0.0703672,-0.9966553,1,run2
42,-0.03076658,0.17887174,-0.9833913,1,run2
43,-0.11708934,0.47009715,-0.87481356,1,run2
44,-0.25003594,0.77566934,-0.57949895,1,run2
45,-0.40636805,0.9114082,-0.064808376,1,run2
46,-0.505423,0.7332029,0.45492983,1,run2
47,-0.5353347,0.35608527,0.7659113,1,run2
48,-0.5356249,-0.07886067,0.8407657,1,run2
49,-0.5212017,-0.5056286,0.6875235,1,run2
50,-0.4670309,-0.83515966,0.29050043,1,run2
51,-0.3408324,-0.90212184,-0.264593,1,run2
52,-0.18781276,-0.67899585,-0.70971197,1,run2
53,-0.08066876,-0.38341558,-0.9200462,1,run2
54,-0.029654095,-0.15926641,-0.9867902,1,run2
55,-0.02701113,-0.013503511,-0.99954396,1,run2
56,-0.075334184,0.08467912,-0.9935563,1,run2
57,-0.180891,0.15455423,-0.97128344,1,run2
58,-0.33458933,0.18879327,-0.92325896,1,run2
59,-0.49606666,0.16345905,-0.8527596,1,run2
60,-0.60619754,0.070890665,-0.7921484,1,run2
61,-0.620299,-0.05601437,-0.7823629,1,run2
62,-0.5305398,-0.15557548,-0.83326095,1,run2
63,-0.3684234,-0.17737186,-0.9125806,1,run2
64,-0.18328996,-0.1151337,-0.97629344,1,run2
65,-0.0037160513,-0.003027426,-0.9999885,1,run2
66,0.17533632,0.109889425,-0.97835654,1,run2
67,0.35980222,0.17460822,-0.9165448,1,run2
68,0.52273744,0.15637396,-0.8380291,1,run2
69,0.61525136,0.059805065,-0.78605926,1,run2
70,0.60482424,-0.06617112,-0.793605,1,run2
71,0.4978072,-0.15994547,-0.8524115,1,run2
72,0.33777016,-0.18742846,-0.92237836,1,run2
73,0.18372755,-0.15504918,-0.9706719,1,run2
74,0.076916516,-0.08651007,-0.9932774,1,run2
75,0.02728344,0.010233718,-0.9995754,1,run2
76,0.028797513,0.15378727,-0.98768425,1,run2
77,0.07865108,0.3749955,-0.9236841,1,run2
78,0.18454538,0.6692863,-0.71972144,1,run2
79,0.33765274,0.8980241,-0.2820345,1,run2
80,0.46640643,0.84120566,0.2735656,1,run2
81,0.5226275,0.51733166,0.677664,1,run2
82,0.5375353,0.091851905,0.8382237,1,run2
83,0.5373467,-0.34368998,0.77015305,1,run2
84,0.50840116,-0.7240255,0.46617094,1,run2
85,0.41115868,-0.9102182,-0.049511883,1,run2
86,0.25492084,-0.7825039,-0.56806964,1,run2
87,0.12030231,-0.4785736,-0.86976695,1,run2
88,0.032822907,-0.18601976,-0.98199755,1,run2
89,-0.039440565,0.06391169,-0.9971759,1,run2
90,-0.14102125,0.31146923,-0.939734,1,run2
91,-0.31202343,0.5662446,-0.76289475,1,run2
92,-0.5460829,0.7296704,-0.4115514,1,run2
93,-0.7509053,0.6598211,0.027881864,1,run2
94,-0.85856795,0.36733037,0.35767215,1,run2
95,-0.88502955,-0.029354753,0.46460858,1,run2
96,-0.84742904,-0.41987607,0.3249124,1,run2
97,-0.72471535,-0.68825966,-0.032959543,1,run2
98,-0.5074424,-0.7186489,-0.47544292,1,run2
99,-0.2733766,-0.5333028,-0.8005332,1,run2
100,-0.10471532,-0.29912543,-0.9484506,1,run2
101,-0.00448108,-0.1240782,-0.99226236,1,run2
102,0.04557107,-0.021194935,-0.9987362,1,run2
103,0.049712792,0.030272312,-0.99830467,1,run2
104,0.0051670433,0.05298745,-0.9985818,1,run2
105,-0.08155912,0.058930036,-0.99492484,1,run2
106,-0.18472154,0.047104202,-0.98166144,1,run2
107,-0.26520976,0.014890576,-0.96407574,1,run2
108,-0.29027537,-0.026254168,-0.95658296,1,run2
