site,mx,my,mz,atom
9344,0.32668027,-0.34322184,-0.8806128,1
9345,0.08954899,-0.08164091,-0.9926307,1
9346,0.03874174,0.04190976,-0.99837,1
9347,0.037547637,0.22361958,-0.973953,1
9348,0.08158143,0.49194965,-0.866793,1
9349,0.17296311,0.8062628,-0.5657068,1
9350,0.28813377,0.9572799,-0.024375983,1
9351,0.3663705,0.7710517,0.52081853,1
9352,0.40054807,0.37712747,0.8350665,1
9353,0.42010182,-0.066854164,0.905011,1
9354,0.43031576,-0.49831012,0.75267214,1
9355,0.4039641,-0.84039736,0.36131048,1
9356,0.30722985,-0.9294147,-0.20444573,1
9357,0.17445451,-0.70987564,-0.6823797,1
9358,0.07168939,-0.38599673,-0.91971034,1
9359,-0.0019856682,-0.104422964,-0.994531,1
9360,-0.08461266,0.13636495,-0.9870387,1
9361,-0.21977781,0.37091184,-0.9022872,1
9362,-0.43345875,0.576997,-0.692234,1
9363,-0.68247676,0.6448795,-0.34402895,1
9364,-0.86921155,0.49388084,0.023515966,1
9365,-0.952873,0.17201853,0.24988528,1
9366,-0.9452146,-0.21126594,0.24886955,1
9367,-0.8449902,-0.5346529,0.011743254,1
9368,-0.640687,-0.67005277,-0.37489915,1
9369,-0.38357013,-0.5717302,-0.72525764,1
9370,-0.17216173,-0.35838562,-0.917562,1
9371,-0.03529752,-0.16775931,-0.9851959,1
9372,0.047381274,-0.045632698,-0.99783397,1
9373,0.08796125,0.015013502,-0.9960108,1
9374,0.0836888,0.03533487,-0.9958652,1
9375,0.03284986,0.035397366,-0.9988333,1
9376,-0.051126402,0.025731722,-0.99836063,1
9377,-0.1381019,0.0072949734,-0.9903912,1
9378,-0.19389452,-0.017839935,-0.9808602,1
9379,-0.19754764,-0.035847496,-0.9796376,1
9380,-0.14900896,-0.023027996,-0.9885677,1
9381,-0.060319323,0.04218629,-0.9972873,1
9382,0.06475398,0.1683027,-0.98360616,1
9383,0.2428705,0.33840305,-0.909119,1
9384,0.48623446,0.4835777,-0.7278246,1
9385,0.74514866,0.49065182,-0.45167932,1
9386,0.92939836,0.3100217,-0.20026265,1
9387,0.99448305,0.011436791,-0.10427201,1
9388,0.9370917,-0.28279087,-0.20466667,1
9389,0.7665148,-0.46319056,-0.44487026,1
9390,0.524029,-0.4759269,-0.7063195,1
9391,0.29309854,-0.35458282,-0.8878988,1
9392,0.13442554,-0.17828044,-0.9747543,1
9393,0.045942727,0.01678455,-0.9988031,1
9394,-0.0019469791,0.2528379,-0.9675067,1
9395,-0.038707186,0.5617354,-0.826411,1
9396,-0.08297226,0.88340527,-0.46120578,1
9397,-0.12558773,0.9840017,0.1263656,1
9398,-0.13867104,0.7453199,0.6521262,1
9399,-0.12442004,0.33877504,0.93260455,1
9400,-0.10020581,-0.10187102,0.9897379,1
9401,-0.077147216,-0.5374309,0.8397716,1
9402,-0.0576551,-0.8953386,0.44163862,1
9403,-0.03819591,-0.9867634,-0.15760432,1
9404,-0.020768465,-0.7468929,-0.6646199,1
9405,-0.01381614,-0.4140683,-0.91014093,1
9406,-0.025934773,-0.15048897,-0.9882715,1
9407,-0.07157086,0.041176576,-0.9965852,1
9408,-0.1720673,0.19606185,-0.965377,1
9409,-0.34394792,0.3216114,-0.8821938,1
9410,-0.5692339,0.37795374,-0.7301532,1
9411,-0.78137165,0.31236762,-0.54026365,1
9412,-0.9084642,0.121706165,-0.39985043,1
9413,-0.911464,-0.12737268,-0.3911644,1
9414,-0.78448266,-0.32803598,-0.52628833,1
9415,-0.56030214,-0.39236367,-0.7294603,1
9416,-0.31465963,-0.31552774,-0.89522713,1
9417,-0.11198168,-0.17302977,-0.97852993,1
9418,0.042748094,-0.042052552,-0.9982005,1
9419,0.16747202,0.03877348,-0.9851141,1
9420,0.2614712,0.05955521,-0.9633722,1
9421,0.3051341,0.0326557,-0.9517494,1
9422,0.28381664,-0.01327653,-0.95878667,1
9423,0.20634702,-0.049940195,-0.9772036,1
9424,0.10429066,-0.06482677,-0.9924319,1
9425,0.015640069,-0.05998082,-0.998077,1
9426,-0.03377603,-0.03720745,-0.99873656,1
9427,-0.0365921,0.013519839,-0.9992388,1
9428,0.004788298,0.11332155,-0.99354684,1
9429,0.09401378,0.28387457,-0.9542414,1
9430,0.24972521,0.5188212,-0.8175952,1
9431,0.47661635,0.7200901,-0.50428885,1
9432,0.7009924,0.71078545,-0.058255326,1
9433,0.8364236,0.4505992,0.31201908,1
9434,0.8857191,0.06078121,0.46022528,1
9435,0.8702352,-0.3349139,0.36128038,1
9436,0.77439797,-0.6310657,0.04542968,1
9437,0.57958114,-0.7195462,-0.38254288,1
9438,0.3431812,-0.57890517,-0.73965895,1
9439,0.16054142,-0.33238786,-0.9293787,1
9440,0.048622265,-0.08391337,-0.99528605,1
9441,-0.030482838,0.16625036,-0.9856123,1
9442,-0.12320809,0.45508134,-0.88188475,1
9443,-0.2640568,0.75707275,-0.59759086,1
9444,-0.42935333,0.89785707,-0.09751151,1
9445,-0.5339145,0.73390305,0.41990674,1
9446,-0.56142354,0.3663664,0.7420103,1
9447,-0.55334187,-0.06768078,0.8302001,1
9448,-0.5293958,-0.4989677,0.6861278,1
9449,-0.4680874,-0.83417153,0.29163665,1
9450,-0.3384205,-0.902676,-0.26579595,1
9451,-0.18549345,-0.6773555,-0.711886,1
9452,-0.079985574,-0.38047627,-0.92132515,1
9453,-0.030510752,-0.15674652,-0.9871675,1
9454,-0.028667372,-0.013541787,-0.99949723,1
9455,-0.07604221,0.07855397,-0.99400544,1
9456,-0.17649606,0.13800548,-0.9745787,1
9457,-0.3179973,0.1602291,-0.93445396,1
9458,-0.46081585,0.12833306,-0.87816817,1
9459,-0.5508661,0.04108714,-0.8335816,1
9460,-0.5493567,-0.06792963,-0.8328222,1
9461,-0.45370337,-0.14301948,-0.8796014,1
9462,-0.2977132,-0.1430193,-0.9438815,1
9463,-0.12507065,-0.067550495,-0.98984563,1
9464,0.047406342,0.050200075,-0.9976135,1
9465,0.23185387,0.16299728,-0.9589972,1
9466,0.4296469,0.21767129,-0.8763691,1
9467,0.6007899,0.17620309,-0.77974606,1
9468,0.6881701,0.050716408,-0.7237747,1
9469,0.6618224,-0.096658096,-0.7434032,1
9470,0.5356479,-0.19681446,-0.8211853,1
9471,0.36047256,-0.21723424,-0.9071211,1
9472,0.1987138,-0.16997549,-0.96520525,1
9473,-0.0075709764,-0.030323414,-0.9995115,1
9474,-0.00972175,0.043898866,-0.9989887,1
9475,0.0344353,0.17641309,-0.9837136,1
9476,0.13261703,0.38762262,-0.9122288,1
9477,0.30271995,0.64740634,-0.6994467,1
9478,0.52460027,0.8023809,-0.28456876,1
9479,0.7020508,0.68495196,0.19484732,1
9480,0.7879151,0.34344685,0.5111106,1
9481,0.8118942,-0.07744961,0.5786445,1
9482,0.7854791,-0.4721779,0.4000883,1
9483,0.6785209,-0.73449826,0.01103023,1
9484,0.47769332,-0.75122225,-0.4554934,1
9485,0.26151013,-0.5441239,-0.7972087,1
9486,0.10954158,-0.27087364,-0.95636195,1
9487,0.01360012,-0.012600535,-0.99982816,1
9488,-0.07199568,0.25058168,-0.96541464,1
9489,-0.19458653,0.5462157,-0.8147297,1
9490,-0.37463516,0.8029314,-0.46362662,1
9491,-0.55087185,0.8330878,0.050048172,1
9492,-0.6419874,0.58416486,0.49659204,1
9493,-0.6609595,0.18677461,0.7268066,1
9494,-0.64737856,-0.24945034,0.72019124,1
9495,-0.6027407,-0.6470266,0.4669692,1
9496,-0.49080348,-0.87117904,-0.012606659,1
9497,-0.31181547,-0.79028225,-0.5274705,1
9498,-0.15148784,-0.51650643,-0.8427767,1
9499,-0.055563204,-0.25887808,-0.9643106,1
9500,-0.014597401,-0.085565336,-0.99622566,1
9501,-0.020239662,0.019882161,-0.99959743,1
9502,-0.074663535,0.0845118,-0.99362123,1
9503,-0.1770201,0.12060199,-0.97679013,1
9504,-0.3073282,0.12194041,-0.94375837,1
9505,-0.42318806,0.07803966,-0.90267473,1
9506,-0.47823378,-0.0025986321,-0.8782287,1
9507,-0.44767433,-0.0836251,-0.8902778,1
9508,-0.3413603,-0.11931426,-0.93232894,1
9509,-0.19415843,-0.0847252,-0.9773046,1
9510,-0.034748748,0.01153249,-0.9993295,1
9511,0.13823251,0.13668211,-0.98092294,1
9512,0.33942288,0.24073775,-0.90930605,1
9513,0.5519345,0.26342583,-0.791186,1
9514,0.7160483,0.17356743,-0.6761281,1
9515,0.77526313,0.005707364,-0.63161266,1
9516,0.71278155,-0.16021076,-0.6828433,1
9517,0.55469006,-0.25362882,-0.7924591,1
9518,0.35998315,-0.25288767,-0.8980312,1
9519,0.19268844,-0.18280588,-0.9640815,1
9520,0.08568467,-0.07545325,-0.99346113,1
9521,0.03739872,0.06593186,-0.99712306,1
9522,0.035231628,0.26854748,-0.9626219,1
9523,0.07248342,0.55812323,-0.8265861,1
9524,0.1472417,0.86936986,-0.4717158,1
9525,0.2338974,0.96655154,0.10521468,1
9526,0.2888982,0.7260659,0.62399215,1
9527,0.31751427,0.31570613,0.8941557,1
9528,0.3405717,-0.12607041,0.931728,1
9529,0.35552835,-0.55112016,0.75489473,1
9530,0.33459046,-0.8790655,0.33954817,1
9531,0.24999775,-0.9382768,-0.23903501,1
9532,0.13848285,-0.6951061,-0.7054431,1
9533,0.054065242,-0.3694609,-0.92767215,1
9534,-0.009564813,-0.09577691,-0.99535686,1
9535,-0.087909356,0.13470961,-0.9869778,1
9536,-0.221077,0.35729226,-0.9074509,1
9537,-0.43286845,0.55281687,-0.7120523,1
9538,-0.6821781,0.62114805,-0.38575658,1
9539,-0.87450427,0.48390472,-0.03283993,1
9540,-0.9646411,0.17800471,0.19437557,1
9541,-0.95926535,-0.1950118,0.20440239,1
9542,-0.8572486,-0.5145922,-0.01787962,1
9543,-0.6499919,-0.6523572,-0.38979557,1
9544,-0.39029726,-0.5609283,-0.73008734,1
9545,-0.17658283,-0.35396013,-0.9184393,1
9546,-0.037957817,-0.16662511,-0.98528945,1
9547,0.046109848,-0.04545125,-0.9979018,1
9548,0.08815852,0.015349935,-0.9959882,1
9549,0.085494354,0.03621235,-0.9956804,1
9550,0.03580453,0.03707091,-0.99867105,1
9551,-0.048558936,0.028506199,-0.99841344,1
9552,-0.13825275,0.0109757325,-0.9903362,1
9553,-0.1986102,-0.01469824,-0.97996837,1
9554,-0.20689544,-0.0358202,-0.97770715,1
9555,-0.16140442,-0.028714186,-0.9864705,1
9556,-0.07443199,0.029062424,-0.9968025,1
9557,0.04776741,0.14711514,-0.9879653,1
9558,0.219501,0.31140962,-0.9245774,1
9559,0.4559369,0.4605806,-0.76156884,1
9560,0.7165216,0.48581445,-0.5005807,1
9561,0.91192216,0.32705653,-0.24785498,1
9562,0.9898574,0.041362483,-0.1359098,1
9563,0.9431523,-0.2524131,-0.21622027,1
9564,0.78071827,-0.442429,-0.4412885,1
9565,0.5416998,-0.46914974,-0.6974666,1
9566,0.30773318,-0.35852003,-0.881342,1
9567,0.14326784,-0.18710694,-0.97183603,1
9568,0.05026053,0.0052716797,-0.99872226,1
9569,-3.1650565e-05,0.2376867,-0.9713419,1
9570,-0.03765739,0.54293025,-0.83893305,1
9571,-0.08262972,0.8689961,-0.48787087,1
9572,-0.1280086,0.98728424,0.094252504,1
9573,-0.14591563,0.7619405,0.6309955,1
9574,-0.13732703,0.35745955,0.923777,1
9575,-0.11927003,-0.0850859,0.9892093,1
9576,-0.101476714,-0.5233848,0.84603244,1
9577,-0.0834987,-0.8868221,0.45450482,1
9578,-0.058919244,-0.9879355,-0.14322016,1
9579,-0.03260725,-0.75370055,-0.65640855,1
9580,-0.018883824,-0.42022812,-0.907222,1
9581,-0.027290177,-0.15578626,-0.9874137,1
9582,-0.07097257,0.03365957,-0.99691015,1
9583,-0.16975258,0.18207535,-0.9685208,1
9584,-0.33819234,0.29717055,-0.8929253,1
9585,-0.55684155,0.3426821,-0.756635,1
9586,-0.75972223,0.27235925,-0.59045964,1
9587,-0.8751987,0.08863673,-0.47557417,1
9588,-0.86413854,-0.13932896,-0.48358256,1
9589,-0.7253417,-0.3090348,-0.61512357,1
9590,-0.5006392,-0.3467599,-0.79316956,1
9591,-0.26550317,-0.26064247,-0.9282099,1
9592,-0.07107968,-0.12304955,-0.9898517,1
9593,0.085519314,-0.0018910932,-0.99633473,1
9594,0.21905966,0.066326424,-0.9734545,1
9595,0.3206297,0.070796125,-0.94455516,1
9596,0.36426446,0.026351053,-0.9309226,1
9597,0.33494982,-0.032874443,-0.94166225,1
9598,0.24613746,-0.07444321,-0.9663719,1
9599,0.13508923,-0.08545569,-0.98714143,1
9600,0.042413846,-0.06977564,-0.9966606,1
9601,-0.1530187,-0.02970819,-0.9877767,1
9602,-0.10686012,0.00047902262,-0.99427396,1
9603,-0.020016342,0.0860405,-0.99609053,1
9604,0.11045774,0.23496574,-0.96570706,1
9605,0.30494273,0.4219418,-0.8538004,1
9606,0.5629614,0.55411494,-0.6132137,1
9607,0.8103955,0.5086375,-0.29076988,1
9608,0.9626056,0.26782876,-0.040720608,1
9609,0.99754655,-0.06837091,0.015044588,1
9610,0.9179208,-0.3710424,-0.14053057,1
9611,0.729222,-0.53168464,-0.43075123,1
9612,0.47747275,-0.5050258,-0.71900535,1
9613,0.25344685,-0.3463995,-0.903201,1
9614,0.10777816,-0.14485368,-0.98356557,1
9615,0.02551168,0.07367132,-0.99695617,1
9616,-0.02957707,0.33964,-0.9400903,1
9617,-0.090901606,0.66906095,-0.7376275,1
9618,-0.17128015,0.9428993,-0.28566417,1
9619,-0.23623124,0.9203982,0.3115478,1
9620,-0.2532616,0.60262996,0.7567666,1
9621,-0.24138452,0.17524052,0.9544759,1
9622,-0.22326805,-0.26971766,0.9366983,1
9623,-0.20336048,-0.6910192,0.6936404,1
9624,-0.16811655,-0.9661691,0.19558637,1
9625,-0.10931456,-0.90926385,-0.40160862,1
9626,-0.055380136,-0.6031267,-0.7957206,1
9627,-0.029365975,-0.29803568,-0.95410293,1
9628,-0.037245903,-0.07938108,-0.9961483,1
9629,-0.08917018,0.07507626,-0.9931829,1
9630,-0.20048739,0.19396842,-0.9603026,1
9631,-0.3748673,0.27368683,-0.8857596,1
9632,-0.5788829,0.2784962,-0.7663775,1
9633,-0.74543726,0.1802711,-0.6417364,1
9634,-0.81361943,0.001439263,-0.581396,1
9635,-0.7565155,-0.18293722,-0.6278681,1
9636,-0.5893283,-0.28643286,-0.75541264,1
9637,-0.36893708,-0.26948074,-0.88953114,1
9638,-0.16037373,-0.16422597,-0.9732986,1
9639,0.014337312,-0.03576995,-0.9992572,1
9640,0.16938324,0.064001545,-0.9834699,1
9641,0.30936706,0.10410154,-0.94522744,1
9642,0.41017666,0.07726012,-0.90872765,1
9643,0.43984,0.0066162255,-0.8980518,1
9644,0.38862258,-0.06589588,-0.9190377,1
9645,0.2794441,-0.10686805,-0.9541961,1
9646,0.15602477,-0.10823947,-0.9818047,1
9647,0.059027057,-0.07905157,-0.9951215,1
9648,0.008501708,-0.024228726,-0.9996703,1
9649,0.0060603265,0.06812661,-0.9976583,1
9650,0.049866766,0.22344671,-0.9734397,1
9651,0.14897257,0.46021256,-0.8752209,1
9652,0.31783983,0.72852457,-0.60681933,1
9653,0.52107227,0.84282976,-0.1346168,1
9654,0.6642213,0.6625436,0.34618804,1
9655,0.7277291,0.2871007,0.6228833,1
9656,0.74686944,-0.14020488,0.65002203,1
9657,0.72472006,-0.5302624,0.44000304,1
9658,0.624892,-0.78033745,0.024153681,1
9659,0.43423635,-0.77444476,-0.46008056,1
9660,0.2334345,-0.5471318,-0.8038378,1
9661,0.094968066,-0.26673,-0.9590809,1
9662,0.0059991414,-0.009671134,-0.99993527,1
9663,-0.07859846,0.24789813,-0.96559244,1
9664,-0.2047597,0.53445345,-0.8200201,1
9665,-0.3915916,0.7831547,-0.48303694,1
9666,-0.5763872,0.8170678,0.013337919,1
9667,-0.67468065,0.5813546,0.45478883,1
9668,-0.6956202,0.1945191,0.6915742,1
9669,-0.67920923,-0.23674224,0.6947143,1
9670,-0.6292297,-0.6330543,0.45090157,1
9671,-0.5108831,-0.85942376,-0.019728791,1
9672,-0.32503122,-0.78429836,-0.5284229,1
9673,-0.15871426,-0.5155354,-0.842041,1
9674,-0.058761906,-0.2601087,-0.96378964,1
9675,-0.0150178075,-0.087327294,-0.9960665,1
9676,-0.01813753,0.0183134,-0.9996678,1
9677,-0.07003767,0.08381776,-0.99401677,1
9678,-0.17076991,0.122084595,-0.9777182,1
9679,-0.30226555,0.12710822,-0.9447111,1
9680,-0.4234706,0.08679124,-0.90174276,1
9681,-0.4869486,0.00654423,-0.8734061,1
9682,-0.4645328,-0.07919477,-0.8820076,1
9683,-0.36257377,-0.12321395,-0.92377406,1
9684,-0.21543047,-0.096917935,-0.97169787,1
9685,-0.05534661,-0.006444772,-0.9984464,1
9686,0.1150047,0.11627525,-0.9865363,1
9687,0.31056136,0.22326183,-0.923962,1
9688,0.52016026,0.2561716,-0.814745,1
9689,0.6888295,0.18030497,-0.70214254,1
9690,0.75846285,0.02273241,-0.6513198,1
9691,0.7077512,-0.14120157,-0.69220686,1
9692,0.5588123,-0.23988284,-0.79384196,1
9693,0.36806083,-0.24705386,-0.89637923,1
9694,0.19975771,-0.18342009,-0.9625248,1
9695,0.08961162,-0.08031423,-0.9927333,1
9696,0.038273692,0.057290986,-0.9976236,1
9697,0.03353152,0.25515267,-0.9663192,1
9698,0.06807541,0.540428,-0.83863175,1
9699,0.13990386,0.8558831,-0.49788648,1
9700,0.22512506,0.97157097,0.07327056,1
9701,0.27890837,0.7465333,0.60406804,1
9702,0.30368024,0.34002328,0.89003503,1
9703,0.32151735,-0.103567995,0.9412227,1
9704,0.3330519,-0.53422993,0.7769651,1
9705,0.3139341,-0.8741171,0.3706275,1
9706,0.23648646,-0.94827706,-0.21176562,1
9707,0.13175698,-0.70977324,-0.6919985,1
9708,0.05097102,-0.38007137,-0.9235517,1
9709,-0.011696332,-0.10288602,-0.9946244,1
9710,-0.09135574,0.12681673,-0.98771036,1
9711,-0.22780024,0.3429448,-0.9113155,1
9712,-0.4436433,0.5265449,-0.725211,1
9713,-0.6967799,0.5830082,-0.41785058,1
9714,-0.8933069,0.44029963,-0.09021594,1
9715,-0.9845657,0.13649288,0.10954516,1
9716,-0.9704549,-0.22277883,0.09266586,1
9717,-0.84790975,-0.5104261,-0.14322832,1
9718,-0.6206096,-0.6077447,-0.49546957,1
9719,-0.35763103,-0.49694213,-0.79066336,1
9720,-0.14962298,-0.2984296,-0.9426307,1
9721,-0.012692607,-0.12838906,-0.99164265,1
9722,0.074519336,-0.023453925,-0.9969437,1
9723,0.12057342,0.02279408,-0.99244267,1
9724,0.11985092,0.030726768,-0.9923163,1
9725,0.07047334,0.021566445,-0.9972805,1
9726,-0.012234533,0.007687491,-0.9998956,1
9727,-0.09675145,-0.008699527,-0.99527055,1
9728,-0.1498718,-0.02540582,-0.98837894,1
9729,-0.37751362,-0.07669824,-0.92282224,1
9730,-0.27434364,-0.09124401,-0.95729315,1
9731,-0.13528013,-0.039329547,-0.9900265,1
9732,0.021223858,0.06942624,-0.99736124,1
9733,0.20436549,0.20123373,-0.95798737,1
9734,0.4243353,0.29773465,-0.8551571,1
9735,0.64655226,0.2908892,-0.705233,1
9736,0.79996854,0.15900269,-0.57859194,1
9737,0.83364445,-0.04267079,-0.5506506,1
9738,0.7408597,-0.22016916,-0.634549,1
9739,0.55616415,-0.3021428,-0.77420354,1
9740,0.34668523,-0.27682605,-0.8962012,1
9741,0.17841977,-0.18083292,-0.96719486,1
9742,0.076866,-0.048642658,-0.9958542,1
9743,0.032799553,0.12328337,-0.9918293,1
9744,0.029635416,0.3671925,-0.9296727,1
9745,0.05731415,0.69093883,-0.7206377,1
9746,0.107297264,0.9609564,-0.25504932,1
9747,0.15436675,0.9238869,0.35014838,1
9748,0.1812718,0.59076864,0.7862143,1
9749,0.19989437,0.15670629,0.9672049,1
9750,0.21790001,-0.2873669,0.93270564,1
9751,0.226182,-0.7012985,0.6760341,1
9752,0.20148069,-0.9641132,0.17289126,1
9753,0.13542117,-0.89814746,-0.4183207,1
9754,0.06631557,-0.5879305,-0.8061885,1
9755,0.014212038,-0.27196905,-0.962201,1
9756,-0.040542975,-0.025114264,-0.99886215,1
9757,-0.13135923,0.18126787,-0.9746213,1
9758,-0.29139486,0.37039644,-0.8819839,1
9759,-0.5251025,0.5037205,-0.68595403,1
9760,-0.77006525,0.49488783,-0.40259853,1
9761,-0.9407573,0.30799344,-0.14183003,1
9762,-0.9995861,0.00060527807,-0.028760685,1
9763,-0.9408716,-0.3156989,-0.12286118,1
9764,-0.7645552,-0.5154198,-0.38703707,1
9765,-0.5072611,-0.5191993,-0.68783593,1
9766,-0.25964522,-0.37143654,-0.89141417,1
9767,-0.07897271,-0.19276085,-0.9780626,1
9768,0.044380546,-0.05867916,-0.9972899,1
9769,0.12870713,0.013444676,-0.9915916,1
9770,0.17283234,0.03320385,-0.98439145,1
9771,0.16652662,0.021935644,-0.98579293,1
9772,0.11003998,0.0018076338,-0.9939255,1
9773,0.023379862,-0.014985389,-0.99961436,1
9774,-0.060058407,-0.027144054,-0.99782574,1
9775,-0.10984921,-0.033440452,-0.99338555,1
9776,-0.11182496,-0.022547128,-0.9934721,1
9777,-0.06814361,0.025854217,-0.9973405,1
9778,0.016047856,0.13185135,-0.9911396,1
9779,0.14983538,0.30251622,-0.94129336,1
9780,0.3550598,0.50245804,-0.7883327,1
9781,0.61653745,0.6155123,-0.49094418,1
9782,0.84370357,0.5194124,-0.13555437,1
9783,0.9671947,0.23219968,0.10304245,1
9784,0.9842582,-0.12674303,0.12317473,1
9785,0.89868736,-0.4326418,-0.071986176,1
9786,0.7089892,-0.5827766,-0.3971219,1
9787,0.4586441,-0.5363572,-0.708496,1
9788,0.23984265,-0.3592456,-0.90189695,1
9789,0.09975722,-0.14732093,-0.98404527,1
9790,0.019684298,0.07514286,-0.9969785,1
9791,-0.03815224,0.34096,-0.93930334,1
9792,-0.10817131,0.66665745,-0.7374733,1
9793,-0.20207898,0.93518096,-0.29086185,1
9794,-0.27807766,0.9130879,0.2982337,1
9795,-0.29761153,0.60149026,0.74137497,1
9796,-0.28194258,0.17947416,0.9424953,1
9797,-0.2579384,-0.2624703,0.92982644,1
9798,-0.23227292,-0.68298894,0.6925139,1
9799,-0.19091713,-0.9609837,0.2001523,1
9800,-0.124366134,-0.91010845,-0.39526662,1
9801,-0.06315082,-0.60752475,-0.7917864,1
9802,-0.03217107,-0.3029764,-0.9524549,1
9803,-0.036383696,-0.08419483,-0.9957849,1
9804,-0.08451222,0.0703944,-0.9939327,1
9805,-0.1914765,0.19048287,-0.9628359,1
9806,-0.36256903,0.2746154,-0.8905785,1
9807,-0.56781954,0.28766772,-0.771251,1
9808,-0.74189246,0.19779056,-0.6406828,1
9809,-0.8220676,0.021124244,-0.56899786,1
9810,-0.7774083,-0.17089005,-0.60533696,1
9811,-0.6179179,-0.28869146,-0.73132396,1
9812,-0.3971422,-0.2842577,-0.8726257,1
9813,-0.18368745,-0.18402715,-0.9656049,1
9814,-0.0061813616,-0.054391112,-0.9985006,1
9815,0.14791715,0.05009419,-0.9877303,1
9816,0.2864512,0.097503684,-0.9531205,1
9817,0.38915718,0.0789137,-0.91778505,1
9818,0.42476812,0.014381575,-0.905188,1
9819,0.38110483,-0.056290068,-0.92281663,1
9820,0.27788562,-0.099176235,-0.9554808,1
9821,0.15703525,-0.104069054,-0.9820945,1
9822,0.059669256,-0.07838419,-0.99513596,1
9823,0.0074773845,-0.026869139,-0.999611,1
9824,0.0031433175,0.061775897,-0.9980851,1
9825,0.04465831,0.21267053,-0.9761029,1
9826,0.14011237,0.4457545,-0.88412184,1
9827,0.30427337,0.71726966,-0.6268509,1
9828,0.50591975,0.84743047,-0.16095567,1
9829,0.65074724,0.6839219,0.3298164,1
9830,0.7140813,0.315007,0.62518674,1
9831,0.7321564,-0.11468083,0.6714128,1
9832,0.71211314,-0.51502645,0.477119,1
9833,0.618964,-0.782619,0.06626467,1
9834,0.43437016,-0.791502,-0.4299385,1
9835,0.23461303,-0.5650174,-0.7910196,1
9836,0.094856575,-0.27779925,-0.9559445,1
9837,0.0033767384,-0.015017283,-0.99988157,1
9838,-0.08629025,0.2443511,-0.9658398,1
9839,-0.22164929,0.5269853,-0.8204621,1
9840,-0.42085555,0.7647115,-0.48795184,1
9841,-0.6170345,0.786925,-0.004174858,1
9842,-0.7246619,0.5451071,0.42157263,1
9843,-0.7523199,0.15474972,0.640365,1
9844,-0.73666453,-0.2750663,0.61778957,1
9845,-0.6750656,-0.652645,0.34400737,1
9846,-0.53184885,-0.83617765,-0.13395476,1
9847,-0.32568485,-0.72611976,-0.6055407,1
9848,-0.15257204,-0.459535,-0.8749567,1
9849,-0.050191753,-0.2227783,-0.9735762,1
9850,-0.004337777,-0.06783555,-0.9976871,1
9851,-0.00563181,0.02295708,-0.9997206,1
9852,-0.05535436,0.07496702,-0.99564844,1
9853,-0.15065116,0.10044053,-0.98347133,1
9854,-0.26984188,0.095567204,-0.95815045,1
9855,-0.37169203,0.053504534,-0.926813,1
9856,-0.41410738,-0.015256637,-0.91010016,1
9857,-0.676004,-0.17883278,-0.7148688,1
9858,-0.5059489,-0.24975379,-0.82561415,1
9859,-0.2965598,-0.21258141,-0.9310539,1
9860,-0.10123688,-0.10341886,-0.9894723,1
9861,0.07100186,0.019068286,-0.99729395,1
9862,0.23458926,0.10630373,-0.9662646,1
9863,0.38361728,0.12609865,-0.91484255,1
9864,0.48302186,0.07428318,-0.87245166,1
9865,0.49863183,-0.017037159,-0.8666464,1
9866,0.42681876,-0.098261796,-0.89898294,1
9867,0.29942542,-0.1351714,-0.9444962,1
9868,0.16648185,-0.1241343,-0.9781996,1
9869,0.06858055,-0.07804289,-0.9945883,1
9870,0.021304118,-0.0012121999,-0.9997723,1
9871,0.023150321,0.12242732,-0.99220747,1
9872,0.073037416,0.32127732,-0.9441644,1
9873,0.18108022,0.59998745,-0.7792464,1
9874,0.34816897,0.85001785,-0.39528218,1
9875,0.50921893,0.84817463,0.14593072,1
9876,0.5954306,0.55774117,0.57826227,1
9877,0.6279324,0.1385718,0.765832,1
9878,0.6363246,-0.29594812,0.71239436,1
9879,0.6071945,-0.6719731,0.42398924,1
9880,0.49843904,-0.86458194,-0.06369107,1
9881,0.31756267,-0.7638911,-0.56180453,1
9882,0.15464894,-0.48003742,-0.86350906,1
9883,0.047893964,-0.19087821,-0.9804446,1
9884,-0.033976324,0.06414864,-0.9973618,1
9885,-0.13880487,0.32002485,-0.9371858,1
9886,-0.3082375,0.58321446,-0.7515654,1
9887,-0.5345572,0.7517584,-0.38614485,1
9888,-0.7258796,0.6843987,0.06853533,1
9889,-0.8195802,0.39375597,0.41622648,1
9890,-0.83707774,-0.0063291485,0.5470474,1
9891,-0.8013347,-0.4144158,0.4314189,1
9892,-0.6932265,-0.7165464,0.077447645,1
9893,-0.493159,-0.77411,-0.39692298,1
9894,-0.27025843,-0.5862187,-0.763746,1
9895,-0.110696144,-0.33462077,-0.9358286,1
9896,-0.020014634,-0.14339012,-0.9894638,1
9897,0.020547947,-0.027361432,-0.9994144,1
9898,0.016506935,0.03555107,-0.9992315,1
9899,-0.034317207,0.06753768,-0.99712634,1
9900,-0.12603343,0.07865009,-0.9889033,1
9901,-0.23402625,0.06601608,-0.96998644,1
9902,-0.31915322,0.0260955,-0.9473438,1
9903,-0.3464424,-0.028898463,-0.937626,1
9904,-0.3038056,-0.06850928,-0.9502677,1
9905,-0.2058964,-0.060680088,-0.9766906,1
9906,-0.07698203,0.008717601,-0.9969943,1
9907,0.075762115,0.12979838,-0.98864174,1
9908,0.26797566,0.267476,-0.92555153,1
